,P,B
AA,0.8220131539859953,0.17798684601400477
AKs,0.19883025106329724,0.8011697489367028
AKo,0.2754293234430129,0.724570676556987
AQs,0.5653283910145364,0.4346716089854636
AQo,0.32383153634568507,0.6761684636543148
AJs,0.28371741966706737,0.7162825803329327
AJo,0.45496666658922136,0.5450333334107786
ATs,0.015625,0.984375
ATo,0.0433324764547684,0.9566675235452315
A9s,0.45929363956899505,0.5407063604310051
A9o,0.6978651423906438,0.3021348576093563
A8s,0.07648065113923319,0.9235193488607667
A8o,0.25515409402346234,0.7448459059765377
A7s,0.7628023535717774,0.23719764642822258
A7o,0.03885423937667851,0.9611457606233216
A6s,0.38520898114398316,0.6147910188560168
A6o,0.42863006299255557,0.5713699370074445
A5s,0.058454100944787896,0.9415458990552121
A5o,0.5949343379758621,0.4050656620241378
A4s,0.0969710692759408,0.9030289307240591
A4o,0.5534257318381078,0.44657426816189216
A3s,0.05443548387096774,0.9455645161290323
A3o,0.02174293832801596,0.9782570616719841
A2s,0.2112619914965878,0.7887380085034121
A2o,0.1480282795911535,0.8519717204088466
KK,0.06739812176863441,0.9326018782313656
KQs,0.5969749851556552,0.40302501484434483
KQo,0.0276599949033703,0.9723400050966298
KJs,0.25036933642344106,0.7496306635765588
KJo,0.2871067413309898,0.7128932586690102
KTs,0.4228283852463336,0.5771716147536663
KTo,0.05297209458274067,0.9470279054172593
K9s,0.15097699714722507,0.849023002852775
K9o,0.04655368031118848,0.9534463196888114
K8s,0.5707738153732862,0.4292261846267139
K8o,0.13111208533432006,0.8688879146656799
K7s,0.25739709947135375,0.7426029005286462
K7o,0.005681818181818182,0.9943181818181818
K6s,0.06310565479709514,0.9368943452029049
K6o,0.20819854399761756,0.7918014560023824
K5s,0.43137660643288633,0.5686233935671138
K5o,0.12264177636225901,0.877358223637741
K4s,0.5829337689892672,0.4170662310107327
K4o,0.7548031279645359,0.24519687203546417
K3s,0.8802706304417711,0.11972936955822883
K3o,0.44561736930758256,0.5543826306924174
K2s,0.10136199280393178,0.8986380071960682
K2o,0.4147649881446893,0.5852350118553108
QQ,0.12359076334205656,0.8764092366579433
QJs,0.09382505247613879,0.9061749475238612
QJo,0.005555555555555556,0.9944444444444445
QTs,0.5919024749069081,0.40809752509309183
QTo,0.6591141735025873,0.3408858264974128
Q9s,0.04988491241360707,0.950115087586393
Q9o,0.071774058562955,0.9282259414370451
Q8s,0.08820633389598907,0.9117936661040109
Q8o,0.12388327155186203,0.8761167284481379
Q7s,0.31653681536762773,0.6834631846323722
Q7o,0.03838557147409159,0.9616144285259084
Q6s,0.6373971093073258,0.36260289069267415
Q6o,0.3689554030509724,0.6310445969490275
Q5s,0.014705882352941176,0.9852941176470589
Q5o,0.3321150055329707,0.6678849944670293
Q4s,0.3641920273929114,0.6358079726070885
Q4o,0.04434229012448128,0.9556577098755187
Q3s,0.10402609086819613,0.895973909131804
Q3o,0.6267537614984271,0.37324623850157285
Q2s,0.26985802968446887,0.7301419703155312
Q2o,0.07059313046044019,0.9294068695395599
JJ,0.01020408163265306,0.9897959183673469
JTs,0.31192816735915974,0.6880718326408403
JTo,0.047662298842725256,0.9523377011572748
J9s,0.14295732372188846,0.8570426762781116
J9o,0.08426038739637405,0.9157396126036259
J8s,0.48535810741709234,0.5146418925829076
J8o,0.07303586463091905,0.926964135369081
J7s,0.3012305211170646,0.6987694788829354
J7o,0.2553567490278852,0.7446432509721149
J6s,0.975,0.025
J6o,0.22112097635042524,0.7788790236495747
J5s,0.13964410017228687,0.8603558998277131
J5o,0.9788220781166596,0.02117792188334051
J4s,0.46737110525428677,0.5326288947457133
J4o,0.03582760633189443,0.9641723936681056
J3s,0.014705882352941176,0.9852941176470589
J3o,0.4361956312642749,0.5638043687357251
J2s,0.17667706303362302,0.8233229369663769
J2o,0.18737024269326416,0.8126297573067358
TT,0.12147256527545688,0.8785274347245431
T9s,0.08280997240746764,0.9171900275925324
T9o,0.019032921810699585,0.9809670781893004
T8s,0.021739130434782608,0.9782608695652174
T8o,0.005681818181818182,0.9943181818181818
T7s,0.8655851318097673,0.13441486819023282
T7o,0.035288171900279344,0.9647118280997207
T6s,0.03804878048780488,0.9619512195121951
T6o,0.6185784118091923,0.3814215881908077
T5s,0.04372774040364068,0.9562722595963593
T5o,0.5250159085210757,0.4749840914789243
T4s,0.9547153906069676,0.04528460939303244
T4o,0.7323763496505574,0.26762365034944263
T3s,0.1864187392412728,0.8135812607587272
T3o,0.7239124687754429,0.27608753122455715
T2s,0.3481368061321944,0.6518631938678057
T2o,0.1785388418989129,0.8214611581010871
99,0.0125,0.9875
98s,0.610058824402338,0.389941175597662
98o,0.2879338089283616,0.7120661910716383
