,P,B
AA,0.23319503484363258,0.7668049651563675
AKs,0.05555555555555555,0.9444444444444444
AKo,0.00980392156862745,0.9901960784313726
AQs,0.0625,0.9375
AQo,0.01,0.99
AJs,0.025,0.975
AJo,0.5675983610240224,0.4324016389759776
ATs,0.4311077357706353,0.5688922642293647
ATo,0.2672441081017414,0.7327558918982586
A9s,0.9444444444444444,0.05555555555555555
A9o,0.4249016497200283,0.5750983502799717
A8s,0.03333333333333333,0.9666666666666667
A8o,0.19438004474561096,0.805619955254389
A7s,0.029411764705882353,0.9705882352941176
A7o,0.6412118068691247,0.35878819313087523
A6s,0.29956711592461616,0.7004328840753838
A6o,0.028615021936830718,0.9713849780631693
A5s,0.48173103947749096,0.5182689605225091
A5o,0.014136455318206917,0.9858635446817932
A4s,0.2884085866828935,0.7115914133171065
A4o,0.3624405400001719,0.6375594599998281
A3s,0.038461538461538464,0.9615384615384616
A3o,0.04072630520360531,0.9592736947963948
A2s,0.16230850981607056,0.8376914901839294
A2o,0.0697414376960531,0.9302585623039469
KK,0.2026468391605457,0.7973531608394544
KQs,0.10883399829635318,0.8911660017036468
KQo,0.11833605478267896,0.8816639452173209
KJs,0.038461538461538464,0.9615384615384616
KJo,0.07577110060378377,0.9242288993962162
KTs,0.05555555555555555,0.9444444444444444
KTo,0.46676608369255895,0.5332339163074411
K9s,0.023809523809523808,0.9761904761904762
K9o,0.03131003630045888,0.9686899636995411
K8s,0.03125,0.96875
K8o,0.30929269741560805,0.6907073025843921
K7s,0.19069195487192178,0.8093080451280782
K7o,0.00980392156862745,0.9901960784313726
K6s,0.027777777777777776,0.9722222222222222
K6o,0.009259259259259259,0.9907407407407407
K5s,0.041666666666666664,0.9583333333333334
K5o,0.014705882352941176,0.9852941176470589
K4s,0.49883126588920035,0.5011687341107997
K4o,0.011111111111111112,0.9888888888888889
K3s,0.28715049799064596,0.712849502009354
K3o,0.1986454130378144,0.8013545869621856
K2s,0.10965282256542434,0.8903471774345757
K2o,0.009259259259259259,0.9907407407407407
QQ,0.08836962438998115,0.9116303756100188
QJs,0.6248231309755641,0.37517686902443603
QJo,0.011363636363636364,0.9886363636363636
QTs,0.3025819889020258,0.6974180110979742
QTo,0.01020408163265306,0.9897959183673469
Q9s,0.07142857142857142,0.9285714285714286
Q9o,0.24301422365348463,0.7569857763465154
Q8s,0.03333333333333333,0.9666666666666667
Q8o,0.7193794555972717,0.28062054440272827
Q7s,0.09840666606261576,0.9015933339373843
Q7o,0.07350872843295055,0.9264912715670495
Q6s,0.027777777777777776,0.9722222222222222
Q6o,0.041249999999999995,0.95875
Q5s,0.5260957304219042,0.47390426957809584
Q5o,0.7705089313440073,0.22949106865599264
Q4s,0.9472068455983088,0.05279315440169118
Q4o,0.03856026833721833,0.9614397316627817
Q3s,0.30774533218307437,0.6922546678169256
Q3o,0.00980392156862745,0.9901960784313726
Q2s,0.7972536608781698,0.20274633912183027
Q2o,0.013513513513513514,0.9864864864864865
JJ,0.2539890048698847,0.7460109951301154
JTs,0.021739130434782608,0.9782608695652174
JTo,0.6641843128938838,0.3358156871061162
J9s,0.02631578947368421,0.9736842105263158
J9o,0.011904761904761904,0.9880952380952381
J8s,0.531792505772764,0.468207494227236
J8o,0.05600343407108614,0.9439965659289139
J7s,0.39051692318223186,0.6094830768177681
J7o,0.011904761904761904,0.9880952380952381
J6s,0.9383282119610028,0.0616717880389972
J6o,0.41292327770377635,0.5870767222962238
J5s,0.975,0.025
J5o,0.10425757301823468,0.8957424269817654
J4s,0.0750504526918045,0.9249495473081956
J4o,0.26355651054981394,0.736443489450186
J3s,0.038461538461538464,0.9615384615384616
J3o,0.17428475565134158,0.8257152443486584
J2s,0.28967986751746194,0.7103201324825381
J2o,0.49563774506564817,0.5043622549343518
TT,0.14131052813969158,0.8586894718603084
T9s,0.03333333333333333,0.9666666666666667
T9o,0.04521758060651041,0.9547824193934896
T8s,0.17083632863490805,0.829163671365092
T8o,0.3401389090068161,0.6598610909931839
T7s,0.05,0.95
T7o,0.012195121951219513,0.9878048780487805
T6s,0.4169086253966973,0.5830913746033027
T6o,0.011904761904761904,0.9880952380952381
T5s,0.025,0.975
T5o,0.029167427671805114,0.9708325723281949
T4s,0.21999921674120893,0.7800007832587911
T4o,0.03486359089242859,0.9651364091075714
T3s,0.2135748307499083,0.7864251692500916
T3o,0.5693606935101392,0.4306393064898608
T2s,0.5306369673648331,0.46936303263516693
T2o,0.2073374213049147,0.7926625786950853
99,0.022727272727272728,0.9772727272727273
98s,0.03571428571428571,0.9642857142857143
98o,0.025,0.975
97s,0.2640601359208181,0.7359398640791819
97o,0.09615518865851794,0.9038448113414821
96s,0.22112963968936056,0.7788703603106394
96o,0.38525425742406183,0.6147457425759381
95s,0.08252892934323841,0.9174710706567616
95o,0.04610527272060307,0.953894727279397
94s,0.721862904915012,0.2781370950849881
94o,0.14743481929304464,0.8525651807069553
93s,0.07643520074273333,0.9235647992572666
93o,0.5010200557190323,0.49897994428096776
92s,0.5754973131769803,0.4245026868230197
92o,0.051552143487410176,0.9484478565125899
88,0.08979984604839177,0.9102001539516082
87s,0.8744819886660467,0.12551801133395335
87o,0.011904761904761904,0.9880952380952381
86s,0.3221600559387416,0.6778399440612584
86o,0.00980392156862745,0.9901960784313726
85s,0.7320106364984821,0.2679893635015179
85o,0.17981965856005183,0.8201803414399482
84s,0.04358974358974358,0.9564102564102563
84o,0.5752101007739311,0.4247898992260688
83s,0.3218534214000322,0.6781465785999679
83o,0.7012593196885255,0.29874068031147455
82s,0.29997838861567067,0.7000216113843294
82o,0.08277468574354095,0.9172253142564591
77,0.11023752548975206,0.8897624745102479
76s,0.03333333333333333,0.9666666666666667
76o,0.010869565217391304,0.9891304347826086
75s,0.3998687070154428,0.6001312929845571
75o,0.01282051282051282,0.9871794871794872
74s,0.7338331446443079,0.26616685535569207
74o,0.04155450792785207,0.958445492072148
73s,0.5947267333517666,0.4052732666482333
73o,0.22950815872167196,0.7704918412783281
72s,0.5462598588307618,0.4537401411692383
72o,0.12977875827513918,0.8702212417248608
66,0.02,0.98
65s,0.725314553548237,0.274685446451763
65o,0.1125852871451461,0.8874147128548538
64s,0.10978483022790157,0.8902151697720985
64o,0.16065456179965434,0.8393454382003457
63s,0.9782608695652174,0.021739130434782608
63o,0.009615384615384616,0.9903846153846154
62s,0.11865732321511878,0.8813426767848811
