,P,B
AA,0.8437152798964995,0.15628472010350053
AKs,0.013526811211728832,0.9864731887882713
AKo,0.005033563980692366,0.9949664360193076
AQs,0.08063517544917853,0.9193648245508215
AQo,0.005567116199243201,0.9944328838007568
AJs,0.9074785495267993,0.09252145047320078
AJo,0.006477318605202842,0.9935226813947972
ATs,0.0863007592217729,0.9136992407782271
ATo,0.0028835141476816623,0.9971164858523183
A9s,0.9583720877747413,0.04162791222525871
A9o,0.021208613827664154,0.9787913861723357
A8s,0.08502411583290859,0.9149758841670914
A8o,0.0007309941520467836,0.9992690058479532
A7s,0.03676576929362306,0.9632342307063769
A7o,0.06321862778064431,0.9367813722193556
A6s,0.001984126984126984,0.998015873015873
A6o,0.012488807707928056,0.9875111922920718
A5s,0.34725173150176164,0.6527482684982384
A5o,0.0007002801120448179,0.9992997198879552
A4s,0.3583751375878464,0.6416248624121537
A4o,0.05377618957970708,0.9462238104202929
A3s,0.0020833333333333333,0.9979166666666667
A3o,0.09385423356299762,0.9061457664370024
A2s,0.7875880660132961,0.21241193398670394
A2o,0.7206577336433805,0.2793422663566194
KK,0.5740709492210758,0.4259290507789242
KQs,0.00425531914893617,0.9957446808510638
KQo,0.2593478648637023,0.7406521351362977
KJs,0.09965967206773546,0.9003403279322645
KJo,0.32465245799036524,0.6753475420096348
KTs,0.14390161774998397,0.856098382250016
KTo,0.19130822750264626,0.8086917724973538
K9s,0.5844183301377142,0.41558166986228584
K9o,0.017479559394045135,0.9825204406059549
K8s,0.5323925679258249,0.46760743207417516
K8o,0.7823802949027828,0.2176197050972171
K7s,0.05973131113774485,0.9402686888622552
K7o,0.03754096245371228,0.9624590375462878
K6s,0.7159112366501846,0.2840887633498154
K6o,0.8490529893187114,0.15094701068128868
K5s,0.0020325203252032522,0.9979674796747967
K5o,0.442116766250186,0.5578832337498141
K4s,0.08074727976817815,0.9192527202318219
K4o,0.4531768240099446,0.5468231759900555
K3s,0.07479795394159602,0.925202046058404
K3o,0.4129421050643843,0.5870578949356157
K2s,0.05089071198962528,0.9491092880103746
K2o,0.005494785751094065,0.994505214248906
QQ,0.9495359974266994,0.050464002573300706
QJs,0.012215702365342624,0.9877842976346574
QJo,0.11839407291487851,0.8816059270851215
QTs,0.1709439891119392,0.8290560108880608
QTo,0.003458661252456657,0.9965413387475432
Q9s,0.7251501182292955,0.27484988177070435
Q9o,0.08447727814777681,0.9155227218522232
Q8s,0.002074688796680498,0.9979253112033195
Q8o,0.9940622487523555,0.00593775124764453
Q7s,0.07897707363763252,0.9210229263623675
Q7o,0.26400859104216834,0.7359914089578317
Q6s,0.9979838709677419,0.0020161290322580645
Q6o,0.29938336724944414,0.7006166327505559
Q5s,0.00199203187250996,0.99800796812749
Q5o,0.03242034294421081,0.9675796570557892
Q4s,0.19398193060057173,0.8060180693994283
Q4o,0.1843019338774317,0.8156980661225682
Q3s,0.20342646524668562,0.7965735347533144
Q3o,0.47229925508883414,0.5277007449111658
Q2s,0.03984757662772223,0.9601524233722778
Q2o,0.090201449309239,0.909798550690761
JJ,0.9660896749379684,0.0339103250620317
JTs,0.8543656349572866,0.14563436504271338
JTo,0.0032083324156185924,0.9967916675843813
J9s,0.24580441711050688,0.7541955828894931
J9o,0.16875577774857,0.83124422225143
J8s,0.25498867329092934,0.7450113267090707
J8o,0.04043380295702779,0.9595661970429723
J7s,0.01443881391174973,0.9855611860882504
J7o,0.9492839875386194,0.050716012461380564
J6s,0.024771855989631487,0.9752281440103685
J6o,0.9619142036216214,0.038085796378378646
J5s,0.9611674407708104,0.03883255922918955
J5o,0.5255351298188524,0.4744648701811475
J4s,0.5016261559547763,0.49837384404522367
J4o,0.8525900219167404,0.14740997808325962
J3s,0.5293427081025444,0.4706572918974557
J3o,0.917467504884929,0.08253249511507108
J2s,0.0020491803278688526,0.9979508196721312
J2o,0.8518540149526528,0.1481459850473473
TT,0.35337376242855817,0.6466262375714418
T9s,0.13687157543623488,0.8631284245637652
T9o,0.03131256647294694,0.9686874335270531
T8s,0.1251057012498422,0.8748942987501579
T8o,0.14273295181260306,0.857267048187397
T7s,0.46903213212192996,0.53096786787807
T7o,0.7119299135439758,0.28807008645602417
T6s,0.09810871212636264,0.9018912878736373
T6o,0.9562485747150021,0.043751425284997925
T5s,0.0541935265209033,0.9458064734790967
T5o,0.8834164344037783,0.1165835655962217
T4s,0.9939230432941525,0.006076956705847474
T4o,0.8917243812366357,0.10827561876336426
T3s,0.986328288382438,0.013671711617561996
T3o,0.9935474576140825,0.006452542385917497
T2s,0.9622812629246125,0.03771873707538762
T2o,0.9557624922091743,0.04423750779082578
99,0.7993215696750907,0.20067843032490926
98s,0.975966029872066,0.024033970127934037
