,P,B
AA,0.43985370169235855,0.5601462983076415
AKs,0.76284608750371,0.23715391249629006
AKo,0.1634557299229545,0.8365442700770455
AQs,0.08336943571634771,0.9166305642836523
AQo,0.0801016416689719,0.9198983583310281
AJs,0.062016062033674095,0.937983937966326
AJo,0.17810239751373685,0.8218976024862631
ATs,0.039826208286589886,0.9601737917134101
ATo,0.41023475898057843,0.5897652410194216
A9s,0.014488671181996501,0.9855113288180035
A9o,0.42673828366177013,0.5732617163382299
A8s,0.08441671671756855,0.9155832832824314
A8o,0.010390603671614033,0.989609396328386
A7s,0.30547746857502545,0.6945225314249746
A7o,0.7657721211701178,0.23422787882988225
A6s,0.7040860143728437,0.2959139856271563
A6o,0.007082174577984139,0.9929178254220159
A5s,0.5955488982451583,0.4044511017548416
A5o,0.04866398594975316,0.9513360140502468
A4s,0.15512862739458164,0.8448713726054183
A4o,0.75178279056994,0.24821720943006
A3s,0.013301425472647512,0.9866985745273525
A3o,0.8899779182176215,0.11002208178237845
A2s,0.05805148573313015,0.9419485142668699
A2o,0.011565833519102772,0.9884341664808973
KK,0.6939934857804192,0.3060065142195808
KQs,0.023092113826403114,0.9769078861735968
KQo,0.013816211459931423,0.9861837885400686
KJs,0.2073607677612007,0.7926392322387994
KJo,0.004663605642486703,0.9953363943575133
KTs,0.007522387336171852,0.9924776126638282
KTo,0.007424442529698522,0.9925755574703015
K9s,0.2857879734696922,0.7142120265303078
K9o,0.0026085844700801026,0.9973914155299198
K8s,0.04420228745393599,0.955797712546064
K8o,0.10074024685578295,0.899259753144217
K7s,0.002322042758061274,0.9976779572419386
K7o,0.0036247253580004085,0.9963752746419996
K6s,0.3192481736116518,0.6807518263883482
K6o,0.0007267441860465116,0.9992732558139535
K5s,0.03614320797211963,0.9638567920278803
K5o,0.2968422968220428,0.7031577031779572
K4s,0.3901440094789953,0.6098559905210047
K4o,0.0007062146892655367,0.9992937853107344
K3s,0.1637417591639654,0.8362582408360346
K3o,0.12172261866238124,0.8782773813376188
K2s,0.010453703752782135,0.9895462962472179
K2o,0.12344977115959242,0.8765502288404076
QQ,0.7230474818858977,0.2769525181141022
QJs,0.1450005908535335,0.8549994091464665
QJo,0.18627828444979397,0.813721715550206
QTs,0.12955188264753414,0.8704481173524659
QTo,0.5655964758899871,0.434403524110013
Q9s,0.41763944126490543,0.5823605587350946
Q9o,0.4992500448983806,0.5007499551016195
Q8s,0.32756727035015726,0.6724327296498427
Q8o,0.2723058579560838,0.7276941420439161
Q7s,0.5303138829468254,0.4696861170531746
Q7o,0.0007052186177715092,0.9992947813822285
Q6s,0.10474100347200158,0.8952589965279985
Q6o,0.01742884086347712,0.9825711591365229
Q5s,0.02183000747003205,0.978169992529968
Q5o,0.02364122539051098,0.9763587746094889
Q4s,0.0822899938929673,0.9177100061070327
Q4o,0.20905756835311307,0.7909424316468868
Q3s,0.10884078552461672,0.8911592144753833
Q3o,0.07880398647131018,0.9211960135286897
Q2s,0.017645833111919376,0.9823541668880807
Q2o,0.007828881760739474,0.9921711182392605
JJ,0.9770054674665704,0.02299453253342976
JTs,0.027095592038875387,0.9729044079611245
JTo,0.32206493266358266,0.6779350673364174
J9s,0.003059184616906356,0.9969408153830938
J9o,0.23084866879910293,0.769151331200897
J8s,0.3521765128457667,0.6478234871542333
J8o,0.7769335286829895,0.22306647131701055
J7s,0.11435163110179092,0.8856483688982091
J7o,0.002893542491258223,0.9971064575087417
J6s,0.5743328885683534,0.42566711143164654
J6o,0.5601838220777701,0.43981617792222993
J5s,0.011194967122717557,0.9888050328772824
J5o,0.33113327996720854,0.6688667200327915
J4s,0.4840043252627785,0.5159956747372216
J4o,0.8801316313783972,0.11986836862160276
J3s,0.6751123969717856,0.32488760302821434
J3o,0.9026652503975823,0.09733474960241767
J2s,0.19981362969319522,0.8001863703068048
J2o,0.7632247372104752,0.23677526278952477
TT,0.32238181193769755,0.6776181880623025
