,P,B
AA,0.9844991027198589,0.015500897280141068
AKs,0.026943833282694257,0.9730561667173058
AKo,0.12890995045363515,0.8710900495463649
AQs,0.046975407134279855,0.9530245928657202
AQo,0.0038392247852224153,0.9961607752147775
AJs,0.47584273453327547,0.5241572654667245
AJo,0.10365438322617794,0.8963456167738221
ATs,0.31034677751166745,0.6896532224883325
ATo,0.00021113205790371744,0.9997888679420963
A9s,0.0022523861097362417,0.9977476138902638
A9o,0.009354325785039167,0.9906456742149609
A8s,0.3109265995803198,0.6890734004196801
A8o,0.0006424590001537982,0.9993575409998463
A7s,6.416014371872192e-05,0.9999358398562813
A7o,0.19156285820399419,0.8084371417960059
A6s,0.9041641368239622,0.09583586317603768
A6o,0.0003169115350171196,0.999683088464983
A5s,0.07983718206361909,0.9201628179363809
A5o,0.00025529718144047276,0.9997447028185595
A4s,0.001153541802748273,0.9988464581972518
A4o,0.0006524444185963802,0.9993475555814036
A3s,0.003306564387731097,0.9966934356122689
A3o,0.001452605497641469,0.9985473945023585
A2s,6.44080896560608e-05,0.999935591910344
A2o,0.0009025281525147399,0.9990974718474852
KK,0.9948208504071336,0.0051791495928664175
KQs,0.01100596046263622,0.9889940395373638
KQo,0.3844218400854192,0.6155781599145809
KJs,0.46918672684328505,0.530813273156715
KJo,0.68172413289002,0.31827586710997996
KTs,0.24361062382733475,0.7563893761726652
KTo,0.0005652032425086124,0.9994347967574914
K9s,0.1778055908165034,0.8221944091834966
K9o,0.04395709761227518,0.9560429023877248
K8s,0.9919614397583333,0.008038560241666782
K8o,0.0034060701515391577,0.9965939298484607
K7s,0.00016335133335514105,0.9998366486666449
K7o,0.0003412106435745457,0.9996587893564255
K6s,0.00027522920548028827,0.9997247707945197
K6o,0.00025345817487675075,0.9997465418251231
K5s,6.542789845590159e-05,0.9999345721015441
K5o,0.03543836660375826,0.9645616333962418
K4s,0.0008336209348473601,0.9991663790651527
K4o,0.0019226156434216336,0.9980773843565783
K3s,0.011278625961149988,0.9887213740388501
K3o,0.004862357521317133,0.9951376424786829
K2s,0.0004625727661723458,0.9995374272338277
K2o,2.1580560231343606e-05,0.9999784194397686
QQ,0.9911974048862077,0.008802595113792428
QJs,0.8487945037303936,0.15120549626960647
QJo,0.39977753377858927,0.6002224662214108
QTs,0.8350074828695778,0.16499251713042218
QTo,0.12981074199132422,0.8701892580086759
Q9s,0.4316159166914976,0.5683840833085023
Q9o,0.13722593673298644,0.8627740632670134
Q8s,6.469142191745374e-05,0.9999353085780825
Q8o,0.0003168602772584619,0.9996831397227415
Q7s,0.2583168355395503,0.7416831644604497
Q7o,0.0013330501519688454,0.9986669498480312
Q6s,0.4401912433978543,0.5598087566021458
Q6o,0.015320547397205574,0.9846794526027944
Q5s,0.0037211578304218195,0.9962788421695782
Q5o,7.972370350553365e-05,0.9999202762964944
Q4s,0.11581885319641723,0.8841811468035828
Q4o,0.011409928239681968,0.988590071760318
Q3s,0.0015360174279677881,0.9984639825720322
Q3o,0.0008914032487920846,0.9991085967512079
Q2s,0.0001726390736138047,0.9998273609263862
Q2o,0.007967439204049258,0.9920325607959508
JJ,0.9957777663383505,0.004222233661649471
JTs,0.7727825374017872,0.22721746259821288
JTo,0.6799747683828555,0.32002523161714447
J9s,0.4807864537665741,0.519213546233426
J9o,0.09287899997664477,0.9071210000233553
J8s,0.5974328686083792,0.40256713139162076
J8o,0.06431874335716672,0.9356812566428332
J7s,0.04723487511710172,0.9527651248828982
J7o,0.009553024911151576,0.9904469750888485
J6s,0.12679877366480127,0.8732012263351987
J6o,0.9468875912493927,0.053112408750607215
J5s,0.10857281538925699,0.891427184610743
J5o,0.792978195113362,0.20702180488663793
J4s,0.004396331220963064,0.9956036687790369
J4o,0.9965024005489778,0.003497599451022208
J3s,0.0005351665657264514,0.9994648334342735
J3o,0.992399908784854,0.007600091215146037
J2s,0.8858045800352841,0.11419541996471592
J2o,0.9977761386411408,0.0022238613588592194
TT,0.9897796848647029,0.010220315135297114
T9s,0.726039090175679,0.27396090982432103
T9o,0.7329785417153325,0.2670214582846676
T8s,0.7084623985044068,0.29153760149559327
T8o,0.05513456498007725,0.9448654350199227
T7s,0.0014514628235000615,0.9985485371764999
T7o,0.0005837381355256524,0.9994162618644744
T6s,0.010132201722399632,0.9898677982776003
T6o,0.6882923839602543,0.31170761603974567
T5s,0.17728143426897075,0.8227185657310292
T5o,0.9936360056226704,0.006363994377329596
T4s,0.018293533517086843,0.9817064664829132
T4o,0.9965626748731075,0.003437325126892432
T3s,0.20894224007157633,0.7910577599284238
T3o,0.9990626323379871,0.0009373676620129124
T2s,0.7641402943136272,0.2358597056863728
T2o,0.9860543633415634,0.013945636658436634
99,0.9872310113075563,0.012768988692443759
98s,0.17367972070872273,0.8263202792912773
98o,0.0013580359721906015,0.9986419640278094
97s,0.7154744237485992,0.28452557625140085
97o,0.014177196425671218,0.9858228035743288
96s,0.45093501200112607,0.5490649879988739
96o,4.262029578485275e-05,0.9999573797042152
95s,0.03597783066177687,0.9640221693382232
95o,0.022312872730775545,0.9776871272692245
94s,0.058187487314031165,0.9418125126859689
94o,0.795219685629156,0.2047803143708439
93s,0.003461121836881086,0.9965388781631189
93o,0.8812155581103177,0.11878444188968242
92s,0.6032534663964468,0.3967465336035531
92o,0.9628527269261685,0.03714727307383151
88,0.9835102554459404,0.016489744554059636
87s,0.7584082729499348,0.24159172705006518
87o,0.38530455481024073,0.6146954451897594
86s,0.931525907123538,0.068474092876462
86o,0.0004495908939260417,0.9995504091060738
85s,0.4749311925913504,0.5250688074086495
85o,0.0008536012874655543,0.9991463987125344
84s,0.0036880123087761466,0.9963119876912239
84o,0.9821248385023837,0.01787516149761626
83s,0.47071358964985927,0.5292864103501407
83o,0.9867290504468268,0.013270949553173242
82s,0.9734779905559385,0.026522009444061502
82o,0.999379328779082,0.0006206712209179312
77,0.9517201255403256,0.04827987445967434
76s,0.00920861044653971,0.9907913895534602
76o,0.02157017983261922,0.9784298201673808
75s,6.596306068601583e-05,0.9999340369393139
75o,0.9817085799201895,0.01829142007981054
74s,0.26354481322035017,0.7364551867796498
74o,0.9889464989600798,0.011053501039920139
73s,0.2914496603717918,0.7085503396282082
73o,0.9996377365182365,0.00036226348176355666
72s,0.9918633735245631,0.008136626475436838
72o,0.9997780100724486,0.0002219899275514419
