,P,B
AA,0.9991667344362,0.000833265563799979
AKs,0.6926752015189723,0.3073247984810277
AKo,0.4768424901900966,0.5231575098099034
AQs,0.8702812774739319,0.12971872252606814
AQo,0.5413093333176596,0.4586906666823405
AJs,0.9796914760051845,0.020308523994815624
AJo,0.4516027831631826,0.5483972168368174
ATs,0.5952512898857067,0.40474871011429314
ATo,0.05370993375468517,0.9462900662453148
A9s,0.5279005725626423,0.47209942743735767
A9o,0.00020552983427804943,0.999794470165722
A8s,0.027308695269123277,0.9726913047308767
A8o,0.004606290476335142,0.9953937095236648
A7s,0.034815884415342134,0.9651841155846579
A7o,0.06031592014999925,0.9396840798500008
A6s,0.018796000410225153,0.9812039995897749
A6o,0.056298667772607724,0.9437013322273924
A5s,0.75020395907285,0.24979604092715
A5o,0.010559890290037765,0.9894401097099623
A4s,0.012410462941001489,0.9875895370589984
A4o,0.0003823614001906022,0.9996176385998093
A3s,0.004231085671450423,0.9957689143285495
A3o,0.013055296465990959,0.986944703534009
A2s,0.0005944126849609434,0.999405587315039
A2o,0.7615731638307722,0.23842683616922777
KK,0.989886018737328,0.010113981262671982
KQs,0.7319073894516053,0.26809261054839467
KQo,0.35530529122169807,0.6446947087783019
KJs,0.8773343788761009,0.12266562112389916
KJo,0.4632492636624413,0.5367507363375587
KTs,0.7235626197162376,0.2764373802837624
KTo,0.01844464915092928,0.9815553508490706
K9s,0.20565787045235892,0.794342129547641
K9o,0.003699045431499654,0.9963009545685004
K8s,0.28973628466499307,0.7102637153350069
K8o,0.07724787052398305,0.9227521294760169
K7s,0.013174896112678218,0.9868251038873218
K7o,0.41881307840073007,0.5811869215992699
K6s,0.7622398636743827,0.2377601363256173
K6o,0.008916515901635948,0.991083484098364
K5s,0.07581755328767746,0.9241824467123225
K5o,2.1526671546045552e-05,0.9999784733284539
K4s,0.003171461050655022,0.996828538949345
K4o,2.144542140253056e-05,0.9999785545785975
K3s,0.0027133344003851018,0.9972866655996149
K3o,0.001176552528280408,0.9988234474717197
K2s,0.004895476264383037,0.995104523735617
K2o,0.015010688787394465,0.9849893112126055
QQ,0.9801386690549431,0.019861330945057053
QJs,0.8791075713180493,0.12089242868195078
QJo,0.6489722099168107,0.35102779008318935
QTs,0.7780634338814463,0.22193656611855378
QTo,0.09832567879650553,0.9016743212034944
Q9s,0.43634159689873936,0.5636584031012606
Q9o,2.1380313007782435e-05,0.9999786196869922
Q8s,0.1036978062189607,0.8963021937810394
Q8o,0.011601075802081208,0.9883989241979187
Q7s,0.0009094733634219698,0.999090526636578
Q7o,0.006965188134082701,0.9930348118659172
Q6s,0.940832277293973,0.059167722706027034
Q6o,0.040506657655979335,0.9594933423440207
Q5s,0.019060108319552908,0.980939891680447
Q5o,0.004380128342866826,0.9956198716571332
Q4s,0.0766133428803895,0.9233866571196105
Q4o,0.009634828928215676,0.9903651710717843
Q3s,0.000232298572096462,0.9997677014279035
Q3o,0.02110918822566623,0.9788908117743338
Q2s,0.062440767405381695,0.9375592325946183
Q2o,0.0002989325279642265,0.9997010674720357
JJ,0.988875584535797,0.01112441546420297
JTs,0.2089931620546725,0.7910068379453274
JTo,0.1434256645852787,0.8565743354147213
J9s,0.7038384848392912,0.2961615151607087
J9o,0.0011140154556865173,0.9988859845443134
J8s,0.7486898566021537,0.25131014339784624
J8o,2.158801433444152e-05,0.9999784119856655
J7s,0.012994051082335006,0.987005948917665
J7o,0.9784990692188327,0.021500930781167306
J6s,0.4623516826783308,0.5376483173216691
J6o,0.9849961421970732,0.01500385780292677
J5s,0.30855363639767885,0.6914463636023213
J5o,0.9940109342612234,0.005989065738776531
J4s,0.39320482040419014,0.6067951795958099
J4o,0.9996024618277762,0.0003975381722236741
J3s,0.4132630319405228,0.5867369680594773
J3o,0.9438410087234856,0.056158991276514386
J2s,0.9913814122708924,0.008618587729107553
J2o,0.9851304486474592,0.014869551352540696
TT,0.9996390225801521,0.000360977419847893
T9s,0.689758679242524,0.31024132075747596
T9o,0.18538153464946705,0.814618465350533
T8s,0.017677607549239437,0.9823223924507606
T8o,0.3157926733635289,0.6842073266364711
T7s,0.03439229318830584,0.9656077068116942
T7o,0.9850806258712504,0.014919374128749684
T6s,0.04089317121655217,0.9591068287834479
T6o,0.9852646121774777,0.014735387822522289
T5s,0.030227810068184625,0.9697721899318154
T5o,0.99626482339483,0.003735176605169914
T4s,0.9836665071531344,0.016333492846865506
T4o,0.9985946246959104,0.0014053753040896137
T3s,0.9568879052217807,0.043112094778219215
T3o,0.9981899546691392,0.001810045330860715
T2s,0.9938117481155152,0.006188251884484751
T2o,0.9927702268728688,0.007229773127131201
99,0.9876066686805518,0.012393331319448253
98s,0.3165852274309738,0.6834147725690263
98o,0.17538379671328405,0.8246162032867159
97s,0.01399902995911173,0.9860009700408883
97o,0.23465460389584444,0.7653453961041556
96s,0.01867321103129837,0.9813267889687016
96o,0.7878644207306064,0.21213557926939375
95s,0.7425226162677503,0.25747738373224965
95o,0.9875794524865854,0.012420547513414523
94s,0.9163782473179293,0.08362175268207071
94o,0.9930739796809577,0.006926020319042397
93s,0.9370331426181046,0.06296685738189545
93o,0.9985866834859646,0.0014133165140354314
92s,0.9909707377996687,0.009029262200331203
92o,0.9992259778543034,0.0007740221456964522
88,0.9980430009667612,0.001956999033238722
87s,0.0798741239538985,0.9201258760461015
87o,0.5034616926982206,0.49653830730177934
86s,0.032876364570171734,0.9671236354298283
86o,0.8434760103439152,0.15652398965608486
85s,0.10311399129561623,0.8968860087043838
85o,0.9804372383595261,0.019562761640473856
84s,0.9786273044000423,0.021372695599957674
84o,0.9950344663384179,0.004965533661582017
83s,0.9962443405171302,0.0037556594828697452
83o,0.9975701172047297,0.002429882795270326
82s,0.9948428935840321,0.005157106415967914
82o,0.9944361684048879,0.005563831595112115
77,0.9435685668401597,0.05643143315984029
76s,0.1267026903498512,0.8732973096501487
76o,0.9877649843246971,0.01223501567530296
75s,0.0587504549166798,0.9412495450833203
75o,0.9831130287485771,0.016886971251422918
74s,0.9334513397656569,0.06654866023434317
74o,0.997608990333525,0.0023910096664749923
73s,0.9991198602633758,0.0008801397366240731
73o,0.9981602247453316,0.0018397752546683275
72s,0.9954861549324526,0.004513845067547325
72o,0.9977672357936335,0.002232764206366546
66,0.5442612873978244,0.4557387126021755
65s,0.070993206327828,0.929006793672172
65o,0.9935569230385302,0.006443076961469824
64s,0.6140660009989832,0.38593399900101677
64o,0.9997913872857392,0.0002086127142607748
63s,0.9946356782471202,0.0053643217528798175
63o,0.9997288163121268,0.00027118368787313284
62s,0.9937227166579218,0.006277283342078157
62o,0.9968539759188029,0.0031460240811971717
55,0.1695876519875866,0.8304123480124134
54s,0.48454391166646893,0.5154560883335312
54o,0.9837243698921371,0.016275630107862895
53s,0.9941568501787387,0.0058431498212613755
53o,0.9991560269488615,0.00084397305113845
52s,0.952782697694343,0.04721730230565696
52o,0.9999460800871511,5.391991284882205e-05
44,0.0008152581223148382,0.9991847418776851
43s,0.8127875365282687,0.18721246347173137
43o,0.9991648142356216,0.0008351857643783496
42s,0.9898919416954675,0.010108058304532456
42o,0.9998119547136973,0.00018804528630259144
33,0.022645241527583584,0.9773547584724164
32s,0.997357491332383,0.00264250866761693
32o,0.9999785986388734,2.140136112656765e-05
22,0.08463907724319969,0.9153609227568004
AAP,0.0005989573488540289,0.9994010426511459
AKsP,6.482561908466225e-05,0.9999351743809154
AKoP,0.0024586923252735513,0.9975413076747264
AQsP,0.0034209801566079953,0.9965790198433919
AQoP,2.1498903555918647e-05,0.999978501096444
AJsP,0.003670255669472258,0.9963297443305277
AJoP,0.0003932321553851398,0.9996067678446149
ATsP,0.00019656663608963438,0.9998034333639104
AToP,0.006062884405377178,0.9939371155946227
A9sP,0.001257030805116546,0.9987429691948835
A9oP,0.0001411593670906786,0.9998588406329093
A8sP,0.00032735367290821,0.9996726463270917
A8oP,0.0013300702659171217,0.9986699297340829
A7sP,0.0035318295708567124,0.9964681704291433
A7oP,0.03564276567724502,0.964357234322755
A6sP,0.0034853503062678955,0.996514649693732
A6oP,0.20569832388870388,0.7943016761112961
A5sP,0.006023468053267517,0.9939765319467325
A5oP,0.0016877573894371345,0.9983122426105628
A4sP,0.005596904089956149,0.9944030959100438
A4oP,0.004831337996821199,0.9951686620031788
A3sP,0.11415922477344355,0.8858407752265565
A3oP,0.020339379680468908,0.979660620319531
A2sP,0.029607875682833486,0.9703921243171665
A2oP,0.12873787185521873,0.8712621281447812
KKP,4.266939750810719e-05,0.9999573306024919
KQsP,0.00015854223414893512,0.999841457765851
KQoP,5.317229723314154e-05,0.9999468277027669
KJsP,0.0001904520060944642,0.9998095479939055
KJoP,0.0012512362643544602,0.9987487637356455
KTsP,0.00032778287662252526,0.9996722171233775
KToP,2.1666594444685183e-05,0.9999783334055553
K9sP,0.00019367333763718527,0.9998063266623628
K9oP,6.501386962552011e-05,0.9999349861303745
K8sP,0.005212165800929564,0.9947878341990704
K8oP,0.003553355396560551,0.9964466446034395
K7sP,0.01068734660709115,0.9893126533929089
K7oP,0.00026608052923395665,0.9997339194707661
K6sP,0.0274675552475074,0.9725324447524926
K6oP,7.800060248741232e-05,0.9999219993975126
K5sP,0.0005321908219993578,0.9994678091780006
K5oP,0.005693744589441446,0.9943062554105586
K4sP,0.0015396576354925222,0.9984603423645074
K4oP,0.00431626091047561,0.9956837390895245
K3sP,0.05102121292696667,0.9489787870730333
K3oP,0.0017282522272218657,0.9982717477727782
K2sP,0.0019683744403416947,0.9980316255596584
K2oP,0.025841188772316833,0.9741588112276832
QQP,0.000766153039102552,0.9992338469608975
QJsP,6.542789845590159e-05,0.9999345721015441
QJoP,0.0008290207868424355,0.9991709792131576
QTsP,0.010105131552153812,0.9898948684478461
QToP,0.0005340715800496959,0.9994659284199503
Q9sP,0.00012843565373747752,0.9998715643462626
Q9oP,8.010105055608616e-05,0.999919898949444
Q8sP,0.000683233827932003,0.999316766172068
Q8oP,0.0005398836991463858,0.9994601163008536
Q7sP,0.0012189710261712814,0.9987810289738287
Q7oP,0.2687528539289052,0.7312471460710949
Q6sP,0.5929923894165053,0.4070076105834947
Q6oP,0.33709699983889846,0.6629030001611015
Q5sP,0.0061361444185421745,0.9938638555814578
Q5oP,0.03363242420779139,0.9663675757922087
Q4sP,0.01615303040164356,0.9838469695983564
Q4oP,0.27857077476238407,0.721429225237616
Q3sP,0.007486912871937663,0.9925130871280624
Q3oP,0.7829927002992891,0.21700729970071092
Q2sP,0.00016310117923175492,0.9998368988207682
Q2oP,0.8282833084494104,0.17171669155058952
JJP,0.0001281722635221738,0.9998718277364779
JTsP,0.010322347412898095,0.9896776525871019
JToP,0.0037162618514630166,0.9962837381485371
J9sP,0.008886548747016516,0.9911134512529834
J9oP,0.03574492669119733,0.9642550733088027
J8sP,0.09509584972935528,0.9049041502706447
J8oP,0.12963403031895623,0.8703659696810437
J7sP,0.2188370445122906,0.7811629554877093
J7oP,0.6980939457014742,0.3019060542985258
J6sP,0.27159009017893093,0.7284099098210691
J6oP,0.9933635626027602,0.006636437397239849
J5sP,0.6024183252354799,0.3975816747645201
J5oP,0.9996754277517509,0.000324572248249049
J4sP,0.12152922897368058,0.8784707710263193
J4oP,0.7973469540847893,0.20265304591521063
J3sP,0.18795858581782288,0.812041414182177
J3oP,0.9895771048375073,0.010422895162492752
J2sP,0.9813703563441163,0.018629643655883658
J2oP,0.9064091584228517,0.09359084157714831
TTP,4.355780120219531e-05,0.9999564421987978
T9sP,0.11594086487016686,0.8840591351298331
T9oP,0.04749043159765842,0.9525095684023416
T8sP,0.3530027447590053,0.6469972552409947
T8oP,0.7657889082927375,0.23421109170726248
T7sP,0.0003559230482719844,0.9996440769517281
T7oP,0.14847903498757462,0.8515209650124254
T6sP,0.06458485040081016,0.9354151495991898
T6oP,0.4359651776088224,0.5640348223911775
T5sP,0.8658368782130341,0.13416312178696585
T5oP,0.9999129943011267,8.70056988732762e-05
T4sP,0.1315751750042072,0.8684248249957929
T4oP,0.6983755433320324,0.3016244566679675
T3sP,0.27855246848910703,0.7214475315108929
T3oP,0.9503432629668169,0.049656737033183
T2sP,0.7716854737888962,0.22831452621110376
T2oP,0.8152828925670492,0.1847171074329509
99P,0.0012625396989499635,0.99873746030105
98sP,0.013015709902133701,0.9869842900978663
98oP,0.00041444635337293634,0.999585553646627
97sP,6.380806533945891e-05,0.9999361919346605
97oP,0.9717384148882945,0.02826158511170542
96sP,0.7296482172242545,0.27035178277574545
96oP,0.9894008182994835,0.010599181700516658
95sP,0.7664007480189963,0.2335992519810037
95oP,0.9291502803188955,0.07084971968110462
94sP,0.9962693376804631,0.0037306623195368237
94oP,0.9656107391343463,0.03438926086565373
