,P,B
AA,0.02785342965289436,0.9721465703471056
AKs,0.016129032258064516,0.9838709677419355
AKo,0.14872104127586555,0.8512789587241345
AQs,0.017857142857142856,0.9821428571428571
AQo,0.005434782608695652,0.9945652173913043
AJs,0.022727272727272728,0.9772727272727273
AJo,0.10777304304840929,0.8922269569515907
ATs,0.111491166555687,0.8885088334443131
ATo,0.07546251513326399,0.924537484866736
A9s,0.020833333333333332,0.9791666666666666
A9o,0.005319148936170213,0.9946808510638298
A8s,0.17232378560125408,0.827676214398746
A8o,0.1037247494437702,0.8962752505562298
A7s,0.39074249848666753,0.6092575015133325
A7o,0.3202180003689366,0.6797819996310633
A6s,0.050870646766169154,0.9491293532338309
A6o,0.045487047957229215,0.9545129520427708
A5s,0.015151515151515152,0.9848484848484849
A5o,0.0048543689320388345,0.9951456310679612
A4s,0.7168174983897618,0.28318250161023817
A4o,0.04618770194467489,0.9538122980553251
A3s,0.026962106190487285,0.9730378938095127
A3o,0.09324541722137304,0.906754582778627
A2s,0.688972942225783,0.3110270577742169
A2o,0.6981021451824017,0.30189785481759845
KK,0.07476388998749725,0.9252361100125028
KQs,0.9300391932455654,0.06996080675443461
KQo,0.37415522497672193,0.6258447750232781
KJs,0.041666666666666664,0.9583333333333334
KJo,0.9608841282738902,0.03911587172610978
KTs,0.2636287064189899,0.7363712935810101
KTo,0.005263157894736842,0.9947368421052631
K9s,0.03687724246676188,0.9631227575332382
K9o,0.034498754727941394,0.9655012452720585
K8s,0.032051282051282055,0.967948717948718
K8o,0.005555555555555556,0.9944444444444445
K7s,0.38005543885343834,0.6199445611465616
K7o,0.018771043771043775,0.9812289562289562
K6s,0.022727272727272728,0.9772727272727273
K6o,0.13993867362074924,0.8600613263792508
K5s,0.017857142857142856,0.9821428571428571
K5o,0.006329113924050633,0.9936708860759493
K4s,0.2704120698270635,0.7295879301729364
K4o,0.005154639175257732,0.9948453608247423
K3s,0.03125,0.96875
K3o,0.03277620153346675,0.9672237984665333
K2s,0.10779313118482939,0.8922068688151706
K2o,0.005050505050505051,0.9949494949494949
QQ,0.42004200912102846,0.5799579908789716
QJs,0.7944554164978471,0.20554458350215288
QJo,0.005376344086021506,0.9946236559139785
QTs,0.9772727272727273,0.022727272727272728
QTo,0.2842788671013494,0.7157211328986506
Q9s,0.36790210486899,0.6320978951310101
Q9o,0.012934220251293422,0.9870657797487066
Q8s,0.015151515151515152,0.9848484848484849
Q8o,0.017045454545454544,0.9829545454545454
Q7s,0.057831529912593334,0.9421684700874067
Q7o,0.020408163265306124,0.9795918367346939
Q6s,0.03125,0.96875
Q6o,0.03573020240759385,0.9642697975924062
Q5s,0.3338421359252174,0.6661578640747826
Q5o,0.05601176639752593,0.9439882336024741
Q4s,0.4730160697711992,0.5269839302288007
Q4o,0.016897593932631013,0.9831024060673689
Q3s,0.2062568882968781,0.7937431117031218
