,P,B
AA,0.9959464355862656,0.004053564413734413
AKs,0.999496475327291,0.0005035246727089627
AKo,0.0008875235288141623,0.9991124764711858
AQs,0.2703048901475677,0.7296951098524324
AQo,0.04602969719916059,0.9539703028008394
AJs,0.19692796226128287,0.8030720377387172
AJo,0.35812982183760395,0.641870178162396
ATs,0.01031912205024184,0.9896808779497581
ATo,0.4372884694542812,0.5627115305457188
A9s,0.05545334535148881,0.9445466546485112
A9o,0.22322530579181732,0.7767746942081827
A8s,0.2502558467487565,0.7497441532512434
A8o,0.3983252656111103,0.6016747343888896
A7s,0.16017811479189792,0.839821885208102
A7o,0.41067938612631116,0.589320613873689
A6s,0.1172869385626069,0.8827130614373931
A6o,0.0003696669921072967,0.9996303330078927
A5s,0.408664197406905,0.5913358025930949
A5o,0.03266549941595557,0.9673345005840444
A4s,0.9658764616358979,0.03412353836410208
A4o,0.09170202673138537,0.9082979732686146
A3s,0.00248926185181844,0.9975107381481816
A3o,0.15707744484663924,0.8429225551533608
A2s,0.029823567637659414,0.9701764323623405
A2o,0.8342363742679441,0.16576362573205583
KK,0.9724699967513288,0.02753000324867115
KQs,0.023501476957339687,0.9764985230426603
KQo,0.8528702250727637,0.14712977492723636
KJs,0.09683351690921513,0.9031664830907848
KJo,0.0006392771905898398,0.9993607228094101
KTs,0.4641430562506443,0.5358569437493558
KTo,0.12290230276344503,0.877097697236555
K9s,0.05868182562525753,0.9413181743747424
K9o,0.005529863903132379,0.9944701360968676
K8s,0.15663654369150784,0.8433634563084922
K8o,0.6354124786830109,0.36458752131698907
K7s,0.7011494790750683,0.29885052092493164
K7o,0.24571967199366496,0.754280328006335
K6s,0.13238015628330135,0.8676198437166986
K6o,0.33287983386614756,0.6671201661338524
K5s,0.003938590145486697,0.9960614098545133
K5o,0.0005917893833319921,0.999408210616668
K4s,0.0005107252298263534,0.9994892747701737
K4o,0.07789781996319703,0.9221021800368029
K3s,0.2441340028861137,0.7558659971138862
K3o,0.051648671268665985,0.948351328731334
K2s,0.049093231487451,0.9509067685125491
K2o,0.010751516628202933,0.989248483371797
QQ,0.879821214357669,0.12017878564233093
QJs,0.6299222298581044,0.37007777014189547
QJo,0.05570273231097337,0.9442972676890267
QTs,0.04234655174969237,0.9576534482503076
QTo,0.5255821708681737,0.47441782913182623
Q9s,0.10071551597589888,0.8992844840241011
Q9o,0.014868928480876552,0.9851310715191234
Q8s,0.8088622339708843,0.1911377660291157
Q8o,0.04444998333983222,0.9555500166601678
Q7s,0.20448179263057706,0.795518207369423
Q7o,0.12237084804316267,0.8776291519568373
Q6s,0.3247794402570863,0.6752205597429137
Q6o,0.03921098347221147,0.9607890165277886
Q5s,0.3093045386560835,0.6906954613439165
Q5o,0.0008945935561308147,0.9991054064438692
Q4s,0.01529057386351278,0.9847094261364873
Q4o,0.022256442933943393,0.9777435570660565
Q3s,0.004461442847006319,0.9955385571529937
Q3o,0.006698307589024126,0.9933016924109759
Q2s,0.8434845295147949,0.15651547048520503
Q2o,0.001625659050966608,0.9983743409490334
JJ,0.908860540389721,0.0911394596102791
JTs,0.0012793060414966091,0.9987206939585034
JTo,0.0009223467920200223,0.99907765320798
J9s,0.004247942552788761,0.9957520574472113
J9o,0.0027350582708150534,0.9972649417291849
J8s,0.463268130441567,0.5367318695584329
J8o,0.013313285891920662,0.9866867141080793
J7s,0.3873347402697315,0.6126652597302684
J7o,0.051416596402856445,0.9485834035971435
J6s,0.9682313140152081,0.03176868598479194
J6o,0.9896077533857367,0.010392246614263245
