,P,B
AA,0.8989821192342583,0.10101788076574172
AKs,0.06358753940325161,0.9364124605967484
AKo,0.03237024144147879,0.9676297585585212
AQs,0.0045871559633027525,0.9954128440366973
AQo,0.0013774104683195593,0.9986225895316805
AJs,0.07725022662715464,0.9227497733728454
AJo,0.005,0.995
ATs,0.3776307915806722,0.6223692084193277
ATo,0.11748796050631569,0.8825120394936843
A9s,0.009974164760423947,0.9900258352395761
A9o,0.4536123670482151,0.5463876329517849
A8s,0.2110973537568543,0.7889026462431457
A8o,0.0012919896640826874,0.9987080103359173
A7s,0.0966013807718767,0.9033986192281233
A7o,0.36906403059807785,0.6309359694019222
A6s,0.09545699037141062,0.9045430096285894
A6o,0.1298986502654787,0.8701013497345212
A5s,0.07294912684501134,0.9270508731549886
A5o,0.9919390194218325,0.008060980578167561
A4s,0.37891095664195484,0.621089043358045
A4o,0.3885801079882606,0.6114198920117394
A3s,0.00423728813559322,0.9957627118644068
A3o,0.021314471697438185,0.9786855283025618
A2s,0.46387573487334766,0.5361242651266522
A2o,0.9808595360262453,0.01914046397375479
KK,0.677595612593873,0.3224043874061269
KQs,0.05273682042259241,0.9472631795774076
KQo,0.03468334449819048,0.9653166555018096
KJs,0.1546463623010542,0.8453536376989458
KJo,0.08677625231111454,0.9132237476888855
KTs,0.007367895204262877,0.992632104795737
KTo,0.06815542436305529,0.9318445756369448
K9s,0.4416115150118277,0.5583884849881723
K9o,0.2591130513402931,0.740886948659707
K8s,0.03918675389437609,0.9608132461056239
K8o,0.11258626422314136,0.8874137357768586
K7s,0.7987848197020698,0.20121518029793023
K7o,0.06702890478702729,0.9329710952129727
K6s,0.07090068200240347,0.9290993179975965
K6o,0.037278935587304406,0.9627210644126957
K5s,0.6726850797181674,0.3273149202818326
K5o,0.15307739798604195,0.846922602013958
K4s,0.004032258064516129,0.9959677419354839
K4o,0.12575605161667314,0.8742439483833269
K3s,0.004310344827586207,0.9956896551724138
K3o,0.07782368002013317,0.9221763199798668
K2s,0.8407516149153365,0.1592483850846636
K2o,0.38291856426812365,0.6170814357318763
QQ,0.4419777933231449,0.5580222066768551
QJs,0.029431211964492273,0.9705687880355076
QJo,0.06334252315589545,0.9366574768441046
QTs,0.21991200262162833,0.7800879973783716
QTo,0.14485776828547114,0.8551422317145289
Q9s,0.25858642187237785,0.7414135781276221
Q9o,0.4317299251151807,0.5682700748848194
Q8s,0.026968521252440984,0.973031478747559
Q8o,0.007228719948018193,0.9927712800519818
Q7s,0.009956646378076445,0.9900433536219235
Q7o,0.12389965554418807,0.876100344455812
Q6s,0.0047169811320754715,0.9952830188679245
Q6o,0.3758738197672275,0.6241261802327724
Q5s,0.00390625,0.99609375
Q5o,0.020092113623203976,0.979907886376796
Q4s,0.1728391694565494,0.8271608305434506
Q4o,0.7214036813652476,0.27859631863475254
Q3s,0.3989762066629145,0.6010237933370854
Q3o,0.00141643059490085,0.9985835694050992
Q2s,0.594520589621811,0.4054794103781891
Q2o,0.29834881769168253,0.7016511823083175
JJ,0.16758211091030045,0.8324178890896995
JTs,0.14790931235900048,0.8520906876409995
