,P,B
AA,0.0024752475247524753,0.9975247524752475
AKs,0.10173543588863827,0.8982645641113617
AKo,0.0023995031616982844,0.9976004968383018
AQs,0.01774528661525337,0.9822547133847467
AQo,0.023603994622178166,0.9763960053778218
AJs,0.40556153075929285,0.5944384692407072
AJo,0.4526667095993165,0.5473332904006835
ATs,0.3050112703191733,0.6949887296808267
ATo,0.45550068952266487,0.5444993104773352
A9s,0.467175396583611,0.532824603416389
A9o,0.2778886982914854,0.7221113017085147
A8s,0.046518137781380635,0.9534818622186193
A8o,0.5209515759227615,0.4790484240772385
A7s,0.5464849027699547,0.4535150972300454
A7o,0.015267349571628699,0.9847326504283713
A6s,0.004,0.996
A6o,0.028652724491657115,0.9713472755083429
A5s,0.07010263866741191,0.9298973613325882
A5o,0.8870845615147259,0.11291543848527416
A4s,0.025584804410048168,0.9744151955899519
A4o,0.9223824478367206,0.07761755216327934
A3s,0.025355552172815606,0.9746444478271844
A3o,0.08662013501241349,0.9133798649875865
A2s,0.051462485817407075,0.9485375141825929
A2o,0.9789375733945683,0.021062426605431783
KK,0.0028089887640449437,0.9971910112359551
KQs,0.12138278274510614,0.8786172172548938
KQo,0.0358496388251842,0.9641503611748158
KJs,0.003875968992248062,0.9961240310077519
KJo,0.40947962809680977,0.5905203719031902
KTs,0.008928571428571428,0.9910714285714286
KTo,0.009036416619420463,0.9909635833805795
K9s,0.5276760622580589,0.4723239377419411
K9o,0.15537118392033739,0.8446288160796627
K8s,0.009854758553404274,0.9901452414465958
K8o,0.4574458664588803,0.5425541335411196
K7s,0.8199630343732728,0.1800369656267273
K7o,0.7375047022607082,0.26249529773929187
K6s,0.3628371312083594,0.6371628687916406
K6o,0.23806541809554352,0.7619345819044565
K5s,0.052481456780100307,0.9475185432198997
K5o,0.2279078828354391,0.7720921171645609
K4s,0.013950892857142858,0.9860491071428571
K4o,0.0674760507028997,0.9325239492971003
K3s,0.19969532815543625,0.8003046718445637
K3o,0.4463929064706708,0.5536070935293292
K2s,0.03912173361488909,0.9608782663851109
K2o,0.3001333124144409,0.699866687585559
QQ,0.5367990211709136,0.46320097882908645
QJs,0.04744648144379482,0.9525535185562052
QJo,0.32149743308799744,0.6785025669120025
QTs,0.18222368122901125,0.8177763187709888
QTo,0.7612484003999734,0.23875159960002657
Q9s,0.49810853757105916,0.5018914624289409
Q9o,0.012293981602963305,0.9877060183970366
Q8s,0.005833333333333333,0.9941666666666666
Q8o,0.004747958248932355,0.9952520417510676
Q7s,0.11421720956316068,0.8857827904368394
Q7o,0.05397157497461736,0.9460284250253826
Q6s,0.02407687546455081,0.9759231245354492
Q6o,0.9393233911812572,0.060676608818742775
Q5s,0.7853168668630611,0.21468313313693885
Q5o,0.03767394987307831,0.9623260501269217
Q4s,0.24647188877768694,0.753528111222313
Q4o,0.6135237876465269,0.38647621235347307
Q3s,0.0037313432835820895,0.996268656716418
Q3o,0.043213508722746555,0.9567864912772535
Q2s,0.116270414314157,0.8837295856858429
Q2o,0.9397847625152831,0.06021523748471701
JJ,0.7771399966699164,0.22286000333008352
JTs,0.0337379413009017,0.9662620586990983
JTo,0.9213779303052153,0.07862206969478464
J9s,0.18783856209625727,0.8121614379037427
J9o,0.21147007943343163,0.7885299205665685
J8s,0.019764957264957264,0.9802350427350428
J8o,0.004392714836190447,0.9956072851638096
J7s,0.661765009750005,0.33823499024999504
J7o,0.6671976572177941,0.33280234278220594
J6s,0.6620195832092182,0.33798041679078183
J6o,0.9437994334132201,0.05620056658677983
J5s,0.74954001127722,0.25045998872277997
J5o,0.8697201749652859,0.13027982503471416
J4s,0.5554877646027703,0.4445122353972297
J4o,0.3939351826983468,0.6060648173016532
J3s,0.8449386251065132,0.1550613748934868
J3o,0.918244575829515,0.08175542417048505
J2s,0.8827029219923999,0.1172970780076001
J2o,0.8391714538892777,0.1608285461107223
TT,0.06531917438209615,0.9346808256179038
T9s,0.17071457786825375,0.8292854221317463
T9o,0.011688512666737377,0.9883114873332627
T8s,0.968810553546778,0.03118944645322204
T8o,0.6145945482576187,0.3854054517423813
T7s,0.8243241032815268,0.17567589671847322
T7o,0.6653221071535598,0.33467789284644023
T6s,0.8586035216579309,0.14139647834206923
T6o,0.36342235535776657,0.6365776446422334
T5s,0.6874816421890432,0.3125183578109567
T5o,0.888369148869508,0.1116308511304919
T4s,0.7322590742783215,0.2677409257216785
T4o,0.998546511627907,0.0014534883720930232
T3s,0.9930133876286059,0.006986612371394079
T3o,0.9427393397947477,0.05726066020525229
T2s,0.14796952199757138,0.8520304780024286
T2o,0.907996559589594,0.09200344041040596
99,0.4840032366313449,0.515996763368655
98s,0.7896589175023874,0.2103410824976126
98o,0.3200392700142911,0.6799607299857089
97s,0.34525584518744906,0.6547441548125509
97o,0.41046003829111277,0.5895399617088873
96s,0.10616321505367168,0.8938367849463283
96o,0.5901611476321125,0.4098388523678876
95s,0.3417837204364987,0.6582162795635013
95o,0.6946114683032476,0.30538853169675245
94s,0.382945562872838,0.617054437127162
94o,0.861508101260706,0.13849189873929407
93s,0.006461229916752369,0.9935387700832475
93o,0.2712045110954112,0.7287954889045888
92s,0.7407100222125999,0.2592899777874002
92o,0.8467473635845787,0.15325263641542125
88,0.3361528016924071,0.663847198307593
87s,0.9400763139671677,0.05992368603283224
87o,0.0337975560467983,0.9662024439532017
86s,0.20753161451231994,0.7924683854876802
86o,0.9936813186813187,0.006318681318681318
85s,0.924880774414868,0.07511922558513194
85o,0.9170078025534361,0.08299219744656391
84s,0.06594350028079135,0.9340564997192086
84o,0.4093338598658372,0.5906661401341629
83s,0.8457147974231721,0.15428520257682798
83o,0.7553751097778906,0.24462489022210948
82s,0.9843537399745164,0.015646260025483704
82o,0.9381445798582195,0.06185542014178043
77,0.0171841383756236,0.9828158616243764
76s,0.8386416118814081,0.16135838811859196
76o,0.9492633461860107,0.05073665381398929
75s,0.9952380952380953,0.004761904761904762
75o,0.8894188257938584,0.11058117420614146
74s,0.9947499890309799,0.005250010969020216
74o,0.9987341772151899,0.0012658227848101266
73s,0.556600884810411,0.4433991151895891
73o,0.8920808663287452,0.10791913367125489
72s,0.8746041123131282,0.12539588768687188
72o,0.9628142529841132,0.037185747015886825
66,0.9274232984190381,0.07257670158096186
65s,0.03852569662973192,0.9614743033702682
65o,0.7068957553490518,0.2931042446509482
64s,0.061651285845432356,0.9383487141545677
64o,0.888401705441269,0.11159829455873099
63s,0.940926829240418,0.05907317075958199
63o,0.9986910994764397,0.0013089005235602095
62s,0.5610529200521487,0.4389470799478513
62o,0.9534495207730871,0.04655047922691294
55,0.13071599845678036,0.8692840015432195
54s,0.23961433627447454,0.7603856637255255
54o,0.8193664449447495,0.18063355505525044
53s,0.6836143991171693,0.31638560088283074
53o,0.9563419120534545,0.0436580879465456
52s,0.08495636595007117,0.9150436340499288
52o,0.3217920047351707,0.6782079952648292
44,0.3259118614847454,0.6740881385152546
43s,0.9964539007092199,0.0035460992907801418
43o,0.98962768927574,0.010372310724260102
42s,0.9952380952380953,0.004761904761904762
42o,0.9816022700723159,0.01839772992768414
33,0.9936336425325386,0.006366357467461284
32s,0.9407112019558336,0.0592887980441664
32o,0.8703993558294779,0.1296006441705221
22,0.2800358742935872,0.7199641257064128
AAP,0.0026595744680851063,0.9973404255319149
AKsP,0.564537723896624,0.43546227610337607
AKoP,0.0012953367875647669,0.9987046632124352
AQsP,0.697917822899879,0.3020821771001211
AQoP,0.0025380710659898475,0.9974619289340102
AJsP,0.00423728813559322,0.9957627118644068
AJoP,0.041665098393690855,0.9583349016063092
ATsP,0.9279354246483026,0.0720645753516974
AToP,0.17813444779957868,0.8218655522004213
A9sP,0.004098360655737705,0.9959016393442623
A9oP,0.0013020833333333333,0.9986979166666666
A8sP,0.009009009009009009,0.990990990990991
A8oP,0.14032513739108712,0.8596748626089129
A7sP,0.44279240489445004,0.55720759510555
A7oP,0.0363371767098791,0.9636628232901209
A6sP,0.636319638974185,0.3636803610258151
A6oP,0.5058916565378154,0.4941083434621846
A5sP,0.7766054281280521,0.22339457187194786
A5oP,0.04287201153110542,0.9571279884688946
A4sP,0.17445126672791134,0.8255487332720887
A4oP,0.41922189871392873,0.5807781012860713
A3sP,0.9488000021063684,0.051199997893631506
A3oP,0.3877422736998112,0.6122577263001888
A2sP,0.12739843004446946,0.8726015699555306
A2oP,0.7446452959951902,0.2553547040048098
KKP,0.005966401168149038,0.994033598831851
KQsP,0.0835944176939291,0.9164055823060708
KQoP,0.03706290109372421,0.9629370989062758
KJsP,0.004347826086956522,0.9956521739130435
KJoP,0.08837671628376506,0.911623283716235
KTsP,0.17973585750238935,0.8202641424976107
KToP,0.011870687735083962,0.9881293122649161
K9sP,0.06948285994639913,0.9305171400536009
K9oP,0.0065449010654490105,0.993455098934551
K8sP,0.008928571428571428,0.9910714285714286
K8oP,0.11288251193017136,0.8871174880698286
K7sP,0.2313709485840998,0.7686290514159003
K7oP,0.049348383472623124,0.9506516165273768
K6sP,0.49793106998726094,0.5020689300127391
K6oP,0.16516866472272893,0.8348313352772712
K5sP,0.15769045856173664,0.8423095414382633
K5oP,0.0028011204481792717,0.9971988795518207
K4sP,0.025166182361932018,0.974833817638068
K4oP,0.16848941581730306,0.831510584182697
K3sP,0.009174311926605505,0.9908256880733946
K3oP,0.1183158481413172,0.8816841518586828
K2sP,0.0037593984962406013,0.9962406015037594
K2oP,0.06350989940153406,0.9364901005984659
QQP,0.007009345794392523,0.9929906542056075
QJsP,0.009433962264150943,0.9905660377358491
QJoP,0.002394253790901836,0.9976057462090983
QTsP,0.19463757354845654,0.8053624264515434
QToP,0.058801864075780926,0.9411981359242191
Q9sP,0.4771520023933164,0.5228479976066835
Q9oP,0.009478643599541136,0.9905213564004589
Q8sP,0.007874015748031496,0.9921259842519685
Q8oP,0.027194136357108635,0.9728058636428913
Q7sP,0.004132231404958678,0.9958677685950413
Q7oP,0.07288093243287569,0.9271190675671244
Q6sP,0.8234320708262588,0.17656792917374123
Q6oP,0.7665321778365051,0.23346782216349485
Q5sP,0.47028203383412265,0.5297179661658774
Q5oP,0.02239425091270752,0.9776057490872926
Q4sP,0.32216641929022527,0.6778335807097747
Q4oP,0.21378902462435426,0.7862109753756457
Q3sP,0.26707135211748034,0.7329286478825197
Q3oP,0.004297994269340974,0.995702005730659
Q2sP,0.13370119397938987,0.8662988060206102
Q2oP,0.059314988214540273,0.9406850117854597
JJP,0.0029239766081871343,0.9970760233918129
JTsP,0.02032520325203252,0.9796747967479674
JToP,0.10257197655759806,0.897428023442402
J9sP,0.5800511300386502,0.4199488699613498
J9oP,0.02210606927661162,0.9778939307233885
J8sP,0.8913482357304723,0.10865176426952763
J8oP,0.40245904998206533,0.5975409500179346
J7sP,0.5133839331486454,0.48661606685135456
J7oP,0.9507286097359826,0.049271390264017424
J6sP,0.41258719434560265,0.5874128056543974
J6oP,0.8532130207093582,0.14678697929064186
J5sP,0.43728492989450374,0.5627150701054963
J5oP,0.7140541383566937,0.28594586164330626
J4sP,0.6472642710133382,0.35273572898666183
J4oP,0.845149438029338,0.15485056197066208
J3sP,0.00423728813559322,0.9957627118644068
J3oP,0.12213532599917565,0.8778646740008245
J2sP,0.7457857705315618,0.2542142294684382
J2oP,0.9919354838709677,0.008064516129032258
TTP,0.002717391304347826,0.9972826086956522
T9sP,0.23406975549412043,0.7659302445058795
T9oP,0.004583182421591546,0.9954168175784084
T8sP,0.004166666666666667,0.9958333333333333
T8oP,0.36372160528621095,0.636278394713789
T7sP,0.27879653821509515,0.7212034617849049
T7oP,0.031085816764398817,0.9689141832356012
T6sP,0.04476530026515817,0.9552346997348418
T6oP,0.9945814633854606,0.005418536614539405
T5sP,0.983739837398374,0.016260162601626018
T5oP,0.193668185457133,0.806331814542867
T4sP,0.9142394576637385,0.08576054233626154
T4oP,0.9712862548879496,0.028713745112050427
T3sP,0.7746909777683919,0.22530902223160804
T3oP,0.16276388418322024,0.8372361158167797
T2sP,0.5872182019213144,0.4127817980786857
T2oP,0.9810816233047608,0.018918376695239162
99P,0.02,0.98
98sP,0.010712816012316943,0.9892871839876831
98oP,0.0013054830287206266,0.9986945169712794
97sP,0.9523867978771562,0.047613202122843715
97oP,0.2903411472898367,0.7096588527101634
96sP,0.07291496724191515,0.9270850327580848
96oP,0.9590369138289592,0.040963086171040886
95sP,0.292048308197875,0.7079516918021251
95oP,0.2271307370645738,0.7728692629354262
94sP,0.0035714285714285713,0.9964285714285714
94oP,0.9867717671113475,0.013228232888652497
93sP,0.4775655891136089,0.522434410886391
93oP,0.5039660207998508,0.4960339792001493
92sP,0.540248826566089,0.45975117343391103
92oP,0.7511543802363261,0.24884561976367386
88P,0.47379010883344785,0.5262098911665521
87sP,0.6111578536979023,0.3888421463020977
87oP,0.7310380010206288,0.2689619989793713
86sP,0.2930115640803458,0.7069884359196542
86oP,0.9844104305957981,0.015589569404201836
85sP,0.05891229433822793,0.9410877056617721
85oP,0.9051087832424568,0.09489121675754308
84sP,0.3848289826385834,0.6151710173614167
84oP,0.9712212254299787,0.028778774570021277
83sP,0.02459016393442623,0.9754098360655737
83oP,0.9619116511562548,0.038088348843745116
82sP,0.9829059829059829,0.017094017094017096
82oP,0.6015569899306973,0.39844301006930277
77P,0.7925062550662696,0.20749374493373038
76sP,0.2675817253315345,0.7324182746684655
76oP,0.9431331400767863,0.05686685992321364
75sP,0.30099103027856705,0.6990089697214329
75oP,0.6143684941603154,0.3856315058396847
74sP,0.5394667811310726,0.46053321886892745
74oP,0.9469030094171513,0.05309699058284865
73sP,0.8749191356808402,0.12508086431915977
73oP,0.18360677124766167,0.8163932287523383
72sP,0.3997864746892204,0.6002135253107796
72oP,0.35248546112020157,0.6475145388797985
66P,0.008982035928143712,0.9910179640718563
65sP,0.2498575069081836,0.7501424930918165
65oP,0.8532643458886788,0.14673565411132114
64sP,0.7249081150398996,0.2750918849601004
64oP,0.5168261598612666,0.4831738401387335
63sP,0.47309706008513625,0.5269029399148637
63oP,0.9779014202129576,0.022098579787042508
62sP,0.8188658452948305,0.18113415470516953
62oP,0.19581645593153646,0.8041835440684636
55P,0.41676594887043455,0.5832340511295656
54sP,0.20444620680524997,0.7955537931947501
54oP,0.972543013769597,0.02745698623040316
