,P,B
AA,0.9593469839895951,0.040653016010404976
AKs,0.4647095298699291,0.5352904701300709
AKo,0.5360453551135074,0.46395464488649263
AQs,0.4100166183024353,0.5899833816975647
AQo,0.0018597627240375888,0.9981402372759623
AJs,0.9751007245744769,0.024899275425523035
AJo,0.6264979644877057,0.3735020355122944
ATs,0.0012523488712245425,0.9987476511287754
ATo,8.742787200559538e-05,0.9999125721279944
A9s,0.018139735916568877,0.9818602640834312
A9o,0.03738359001390775,0.9626164099860922
A8s,0.0014343359370162533,0.9985656640629837
A8o,0.001597143401004223,0.9984028565989959
A7s,0.5627778556720588,0.43722214432794115
A7o,0.01792053431790793,0.982079465682092
A6s,0.003533960833310795,0.9964660391666892
A6o,8.604371020478404e-05,0.9999139562897952
A5s,0.11683199477426794,0.883168005225732
A5o,0.010238345497434643,0.9897616545025654
A4s,0.08450982304646408,0.915490176953536
A4o,0.1712749066329749,0.828725093367025
A3s,0.02113060175434546,0.9788693982456544
A3o,0.12086033637015618,0.8791396636298439
A2s,0.00026624068157614486,0.9997337593184239
A2o,0.0003171617543002018,0.9996828382456997
KK,0.9452412944389362,0.05475870556106375
KQs,0.1665117634946192,0.8334882365053807
KQo,0.06822656605139771,0.9317734339486022
KJs,0.5526466717491575,0.44735332825084245
KJo,0.5184461558085673,0.4815538441914327
KTs,0.4034044393860387,0.5965955606139614
KTo,0.03560671618764523,0.9643932838123548
K9s,0.23985569071116294,0.760144309288837
K9o,0.07540947994406538,0.9245905200559346
K8s,0.04152033688600194,0.958479663113998
K8o,0.05342750130535415,0.9465724986946458
K7s,0.038248966635609796,0.9617510333643903
K7o,0.11313319919443099,0.886866800805569
K6s,0.061157448413232694,0.9388425515867673
K6o,0.003752322582155086,0.9962476774178449
K5s,0.6116756109859992,0.38832438901400074
K5o,0.0073470001638624985,0.9926529998361375
K4s,0.0014458464773922186,0.9985541535226078
K4o,0.004290399614494132,0.9957096003855059
K3s,0.07440702717931971,0.9255929728206802
K3o,0.008162695473090542,0.9918373045269095
K2s,0.3623012300975491,0.637698769902451
K2o,0.0023851604997524546,0.9976148395002475
QQ,0.984382178989136,0.015617821010864015
QJs,0.23505519585484996,0.7649448041451501
QJo,0.6058556488720753,0.3941443511279246
QTs,0.3254425602647269,0.674557439735273
QTo,8.637070305752289e-05,0.9999136292969425
Q9s,0.0009458529874213837,0.9990541470125787
Q9o,0.034475433773434865,0.9655245662265651
Q8s,0.0006287959942453574,0.9993712040057546
Q8o,0.00026567877179762775,0.9997343212282023
Q7s,0.001412108371747953,0.9985878916282521
Q7o,0.25565433738082916,0.7443456626191709
Q6s,0.0682708024302793,0.9317291975697207
Q6o,8.866820358219543e-05,0.9999113317964178
Q5s,0.25993073758686386,0.7400692624131362
Q5o,0.23412630338899115,0.7658736966110089
Q4s,0.0008035241624442259,0.9991964758375558
Q4o,0.0005201429062763317,0.9994798570937237
Q3s,0.00026371308016877635,0.9997362869198312
Q3o,0.00030636250045249815,0.9996936374995474
Q2s,0.059525933345377514,0.9404740666546225
Q2o,0.0031717012333005875,0.9968282987666994
JJ,0.9620774286026054,0.037922571397394675
JTs,0.4087586950501775,0.5912413049498225
JTo,0.21827455477291413,0.7817254452270859
J9s,0.9544983560378787,0.04550164396212129
J9o,0.6464926914707697,0.35350730852923024
J8s,0.673075523450901,0.32692447654909895
J8o,0.08502266695750252,0.9149773330424974
J7s,0.1921779657058606,0.8078220342941395
J7o,0.016877809701923534,0.9831221902980766
J6s,0.12077832469669286,0.8792216753033072
J6o,0.9818719857217598,0.018128014278240134
J5s,0.07934926550447305,0.9206507344955269
J5o,0.7622117458851658,0.2377882541148342
J4s,0.03750571967269631,0.9624942803273038
J4o,0.98335674965549,0.016643250344509954
J3s,0.2617272638472034,0.7382727361527965
J3o,0.9950121335604426,0.004987866439557469
J2s,0.6307064433491996,0.3692935566508004
J2o,0.9643792018906381,0.03562079810936196
TT,0.9466233103793286,0.05337668962067143
T9s,0.05703406187688145,0.9429659381231186
T9o,0.44036244627875143,0.5596375537212486
T8s,0.14500983929921946,0.8549901607007805
T8o,0.0009221030914098331,0.9990778969085902
T7s,0.43719132613744455,0.5628086738625554
T7o,8.539709649871905e-05,0.9999146029035013
T6s,0.035519456700244416,0.9644805432997556
T6o,0.10921265597112491,0.890787344028875
T5s,0.33674910246115447,0.6632508975388456
T5o,0.9176471635994828,0.08235283640051709
T4s,0.7080767102864256,0.2919232897135745
T4o,0.9526811837821293,0.047318816217870645
T3s,0.2545206165677201,0.7454793834322798
T3o,0.985396379878312,0.014603620121688043
T2s,0.007521285935750114,0.9924787140642499
T2o,0.999915196743555,8.480325644504748e-05
99,0.9919283058895373,0.00807169411046276
