,P,B
AA,0.6022720744919932,0.3977279255080068
AKs,0.00026164311878597594,0.999738356881214
AKo,0.0049301951629439145,0.9950698048370561
AQs,0.024096134861657542,0.9759038651383425
AQo,8.741258741258741e-05,0.9999125874125874
AJs,0.0002554931016862545,0.9997445068983137
AJo,8.628127696289905e-05,0.9999137187230371
ATs,0.07879151217963118,0.9212084878203688
ATo,8.392077878482712e-05,0.9999160792212152
A9s,0.0002565418163160595,0.9997434581836839
A9o,0.0006580519765711922,0.9993419480234288
A8s,0.0013088785449183325,0.9986911214550817
A8o,0.001272924421005399,0.9987270755789945
A7s,0.00025265285497726126,0.9997473471450228
A7o,8.74737578726382e-05,0.9999125262421273
A6s,0.05329439204155488,0.9467056079584452
A6o,0.010301411829007477,0.9896985881709924
A5s,0.21617276680726338,0.7838272331927365
A5o,0.00039279910076634936,0.9996072008992336
A4s,0.03513075761932817,0.9648692423806718
A4o,0.03344215205487489,0.966557847945125
A3s,0.11461744154219769,0.8853825584578023
A3o,0.0024144879741825236,0.9975855120258175
A2s,0.0006971993546871796,0.9993028006453128
A2o,0.005761822371679523,0.9942381776283205
KK,0.8619901597853951,0.1380098402146049
KQs,0.012212636929141873,0.9877873630708581
KQo,0.0009889183309526582,0.9990110816690473
KJs,0.0008538115867635094,0.9991461884132365
KJo,0.0005331402681666496,0.9994668597318334
KTs,0.019089070617552953,0.980910929382447
KTo,0.0002178459393516905,0.9997821540606483
K9s,0.003112238453922336,0.9968877615460777
K9o,0.0008707808704157112,0.9991292191295843
K8s,0.2073449088793894,0.7926550911206107
K8o,0.10473096905932247,0.8952690309406776
K7s,0.4657338031111003,0.5342661968888998
K7o,0.0002186079048618398,0.9997813920951382
K6s,0.03308359329002233,0.9669164067099776
K6o,8.507742045261188e-05,0.9999149225795474
K5s,0.00025290844714213456,0.9997470915528579
K5o,8.421761832575375e-05,0.9999157823816742
K4s,0.0023970751941734124,0.9976029248058266
K4o,0.007541376514876317,0.9924586234851237
K3s,0.0002670940170940171,0.999732905982906
K3o,0.05757467830139541,0.9424253216986045
K2s,0.008707503298414415,0.9912924967015856
K2o,0.07683576170368955,0.9231642382963104
QQ,0.7644312383578097,0.23556876164219032
QJs,0.012016735222925646,0.9879832647770744
QJo,8.560178051703475e-05,0.9999143982194829
QTs,0.00026001040041601667,0.999739989599584
QTo,0.0007834159405285718,0.9992165840594714
Q9s,0.048545782804594574,0.9514542171954055
Q9o,0.0009854499796128535,0.9990145500203871
Q8s,0.0027307445295059983,0.997269255470494
Q8o,0.006213647303215088,0.9937863526967848
Q7s,0.2832649354170437,0.7167350645829563
Q7o,0.2468999171816324,0.7531000828183676
Q6s,0.0002553626149131767,0.9997446373850868
Q6o,0.001411824201301398,0.9985881757986986
Q5s,0.029916917410903195,0.9700830825890968
Q5o,0.00048139095799710325,0.999518609042003
Q4s,0.004400836776653659,0.9955991632233464
Q4o,0.03920033563498033,0.9607996643650197
Q3s,0.05717220678369718,0.9428277932163028
Q3o,0.004064844615217841,0.9959351553847821
Q2s,0.019517897807702706,0.9804821021922973
Q2o,0.0035355508947849386,0.996464449105215
JJ,0.7715304021620547,0.22846959783794527
JTs,0.08539873250989292,0.9146012674901071
JTo,0.0016414660298529771,0.998358533970147
J9s,0.00025746652935118434,0.9997425334706488
J9o,0.0006233768887567697,0.9993766231112432
J8s,0.01925525166830067,0.9807447483316993
J8o,8.659508139937652e-05,0.9999134049186006
J7s,0.06748045483682405,0.9325195451631759
J7o,8.582217645039479e-05,0.9999141778235496
J6s,0.00026014568158168577,0.9997398543184183
J6o,0.00025911794348408535,0.9997408820565159
J5s,0.0025414780867153144,0.9974585219132847
J5o,8.667013347200555e-05,0.999913329866528
J4s,0.021177305706427608,0.9788226942935724
J4o,0.23489590537348332,0.7651040946265167
J3s,0.014990415277448783,0.9850095847225512
J3o,0.00644297669995232,0.9935570233000477
J2s,0.04676067589095207,0.9532393241090479
J2o,0.18363331323722232,0.8163666867627777
TT,0.8854836590260273,0.11451634097397263
T9s,0.009636634391614878,0.9903633656083851
T9o,0.057580516976782535,0.9424194830232175
T8s,0.0002553626149131767,0.9997446373850868
T8o,0.0004621826739801351,0.9995378173260199
T7s,0.056453843394378256,0.9435461566056217
T7o,8.437394532568343e-05,0.9999156260546743
T6s,0.04372328137802372,0.9562767186219763
T6o,8.598452278589854e-05,0.9999140154772141
T5s,0.0009596341015042407,0.9990403658984958
T5o,0.00017322016282695306,0.999826779837173
T4s,0.26281260861669875,0.7371873913833012
T4o,0.012976199916104254,0.9870238000838958
T3s,0.2393881148892194,0.7606118851107805
T3o,0.0012414068924179499,0.998758593107582
T2s,0.2719590429612656,0.7280409570387345
T2o,0.9091457956393914,0.09085420436060869
99,0.7978081180644275,0.20219188193557255
98s,0.41934884498000935,0.5806511550199907
98o,9.770713913496621e-05,0.9999022928608651
97s,0.23786191080710453,0.7621380891928955
97o,0.00820606543736815,0.9917939345626319
96s,0.0009417700543803504,0.9990582299456197
96o,0.002413344879956451,0.9975866551200435
95s,0.0008213582696113445,0.9991786417303886
95o,0.002302466305981486,0.9976975336940185
94s,0.22294109448016047,0.7770589055198396
94o,0.12665651259073252,0.8733434874092676
93s,0.07211329196420671,0.9278867080357932
93o,8.547008547008547e-05,0.9999145299145299
92s,0.0010912253205033087,0.9989087746794967
92o,0.0016090863856368237,0.9983909136143632
88,0.8988341546232825,0.1011658453767174
87s,0.056596044651990154,0.9434039553480098
87o,0.05972671239871821,0.9402732876012818
86s,0.31130415762470665,0.6886958423752934
86o,8.554319931565441e-05,0.9999144568006844
85s,0.0032572062159234344,0.9967427937840766
85o,0.05881918794415059,0.9411808120558494
84s,0.0004111730980171393,0.9995888269019828
84o,0.04852771560077551,0.9514722843992245
83s,0.32884461780061064,0.6711553821993894
83o,0.024469013865551642,0.9755309861344483
82s,0.1927936553729005,0.8072063446270995
82o,0.6565986210091727,0.34340137899082723
77,0.7333801859093209,0.26661981409067914
76s,0.013515717421033007,0.9864842825789669
76o,8.589589417625838e-05,0.9999141041058237
75s,0.00026232948583420777,0.9997376705141658
75o,8.745845723281441e-05,0.9999125415427672
74s,0.018777954080904054,0.9812220459190959
74o,0.9771226411334933,0.02287735886650665
73s,0.1966257876186258,0.8033742123813742
73o,0.976666980850713,0.02333301914928691
72s,0.9394940782067797,0.06050592179322032
72o,0.9938070023445592,0.006192997655440774
66,0.8379701221017358,0.1620298778982642
