,P,B
AA,0.18728102426108806,0.8127189757389119
AKs,0.004761904761904762,0.9952380952380953
AKo,0.3063463266605685,0.6936536733394315
AQs,0.047584025804185394,0.9524159741958146
AQo,0.29507963575713997,0.70492036424286
AJs,0.02582495837148535,0.9741750416285146
AJo,0.0014285714285714286,0.9985714285714286
ATs,0.8578227176045571,0.14217728239544286
ATo,0.0013020833333333333,0.9986979166666666
A9s,0.0744952287454974,0.9255047712545026
A9o,0.0047581310789524146,0.9952418689210476
A8s,0.6979625469191832,0.30203745308081686
A8o,0.3207949563378511,0.679205043662149
A7s,0.03836895444792726,0.9616310455520728
A7o,0.02695409794112604,0.9730459020588739
A6s,0.6730666502839554,0.32693334971604454
A6o,0.0662765589190769,0.933723441080923
A5s,0.8955682434824912,0.10443175651750881
A5o,0.4507003120284197,0.5492996879715804
A4s,0.18729307533372636,0.8127069246662736
A4o,0.24653965085312557,0.7534603491468744
A3s,0.015700829312450613,0.9842991706875494
A3o,0.20731305195797822,0.7926869480420217
A2s,0.06856172406539414,0.9314382759346058
A2o,0.5875833813878005,0.4124166186121996
KK,0.5074925265312101,0.4925074734687898
KQs,0.5341509119189776,0.46584908808102254
KQo,0.0029424307036247342,0.9970575692963752
KJs,0.7862836064934036,0.21371639350659644
KJo,0.007299368534449206,0.9927006314655508
KTs,0.03336512594429251,0.9666348740557076
KTo,0.048109623719990884,0.951890376280009
K9s,0.004132231404958678,0.9958677685950413
K9o,0.001388888888888889,0.9986111111111111
K8s,0.07718249348354969,0.9228175065164503
K8o,0.13398110294496024,0.8660188970550398
K7s,0.9085879233275834,0.09141207667241656
K7o,0.027157346725056323,0.9728426532749437
K6s,0.5883655350136109,0.41163446498638906
K6o,0.23852063953101346,0.7614793604689865
K5s,0.030348128777267794,0.9696518712227323
K5o,0.016537499535220292,0.9834625004647797
K4s,0.028553259913289306,0.9714467400867107
K4o,0.22353785990938196,0.776462140090618
K3s,0.004273504273504274,0.9957264957264957
K3o,0.0015060240963855422,0.9984939759036144
K2s,0.009628180226973714,0.9903718197730262
K2o,0.009397795004383945,0.990602204995616
QQ,0.24643888972200717,0.7535611102779929
QJs,0.11195592126900089,0.8880440787309991
QJo,0.0013123359580052493,0.9986876640419947
QTs,0.2846731580671345,0.7153268419328654
QTo,0.01592879953509622,0.9840712004649038
Q9s,0.013917525773195875,0.9860824742268042
Q9o,0.4775948056321743,0.5224051943678257
Q8s,0.1343839797375983,0.8656160202624017
Q8o,0.0013698630136986301,0.9986301369863013
Q7s,0.4270630995692242,0.5729369004307757
Q7o,0.0044563279857397515,0.9955436720142602
Q6s,0.21304906860475425,0.7869509313952457
Q6o,0.011219230777478384,0.9887807692225216
Q5s,0.0472945308816733,0.9527054691183268
Q5o,0.23131259100825494,0.768687408991745
Q4s,0.0045045045045045045,0.9954954954954955
Q4o,0.46439495119528695,0.5356050488047129
Q3s,0.1461879601002293,0.8538120398997707
Q3o,0.03891514054619966,0.9610848594538003
Q2s,0.003937007874015748,0.9960629921259843
Q2o,0.0519378323656909,0.9480621676343092
JJ,0.0213362918372333,0.9786637081627667
JTs,0.003937007874015748,0.9960629921259843
JTo,0.060764151224608334,0.9392358487753917
J9s,0.015869073928031913,0.9841309260719681
J9o,0.0023584905660377358,0.9976415094339622
J8s,0.9191354280264198,0.08086457197358014
J8o,0.03331076145914597,0.9666892385408541
J7s,0.0399549500300399,0.9600450499699601
J7o,0.025848801703626464,0.9741511982963736
J6s,0.14927073709519412,0.850729262904806
J6o,0.00430172068827531,0.9956982793117247
J5s,0.044250310638871936,0.9557496893611281
J5o,0.5607694404856564,0.4392305595143436
J4s,0.5354094093078837,0.46459059069211617
J4o,0.009489999783248387,0.9905100002167517
J3s,0.07328482914079595,0.926715170859204
J3o,0.6420409042726923,0.3579590957273078
J2s,0.10089940406541255,0.8991005959345875
J2o,0.9590100891336307,0.04098991086636919
TT,0.09633429560983003,0.9036657043901699
T9s,0.14585734798140024,0.8541426520185997
T9o,0.1098839013474891,0.890116098652511
T8s,0.660611015105873,0.339388984894127
T8o,0.8897987301628503,0.11020126983714976
T7s,0.030390758046217763,0.9696092419537822
T7o,0.05485030507424009,0.94514969492576
T6s,0.23490918178940973,0.7650908182105902
T6o,0.08303436812976867,0.9169656318702314
T5s,0.24645883268772373,0.7535411673122763
T5o,0.8068028061926157,0.19319719380738434
T4s,0.9852900092260303,0.01470999077396973
T4o,0.39325890358118776,0.6067410964188122
T3s,0.5899620345870834,0.41003796541291654
T3o,0.8624419982458728,0.13755800175412725
T2s,0.06316388656938025,0.9368361134306198
T2o,0.09488269220441195,0.9051173077955881
99,0.9925637337983062,0.007436266201693748
98s,0.3156371462737868,0.6843628537262133
98o,0.007178434046691044,0.9928215659533091
97s,0.5571091608289656,0.4428908391710344
97o,0.0027646114212680024,0.9972353885787321
96s,0.017136610782847866,0.9828633892171521
96o,0.3662890299712614,0.6337109700287387
95s,0.011704188303930252,0.9882958116960697
95o,0.035750451403946185,0.9642495485960538
94s,0.03237977639421462,0.9676202236057854
94o,0.010869973439285849,0.9891300265607142
93s,0.04264459256388713,0.9573554074361128
93o,0.8841331737900173,0.11586682620998268
92s,0.21725682877690838,0.7827431712230916
92o,0.9333451351360517,0.06665486486394835
88,0.39326553791407665,0.6067344620859233
87s,0.0061330723674068105,0.9938669276325931
87o,0.017001128778858274,0.9829988712211417
86s,0.24154106241316892,0.7584589375868311
86o,0.42086129946139456,0.5791387005386054
85s,0.5759546232871549,0.42404537671284503
85o,0.001440922190201729,0.9985590778097982
84s,0.07403816764195044,0.9259618323580496
84o,0.16205691682684195,0.8379430831731581
83s,0.9839073527658342,0.016092647234165734
83o,0.8184190751943299,0.1815809248056702
82s,0.38248163736497764,0.6175183626350222
82o,0.5268959729456331,0.47310402705436694
77,0.7823484920142161,0.21765150798578398
76s,0.2742352032730591,0.7257647967269408
76o,0.5005940056973341,0.4994059943026659
75s,0.06052381038627542,0.9394761896137246
75o,0.943695678048749,0.056304321951251034
74s,0.5406707551384995,0.45932924486150056
74o,0.0013404825737265416,0.9986595174262735
73s,0.3384664572197695,0.6615335427802306
73o,0.8940488351383229,0.10595116486167706
72s,0.9786666666666667,0.02133333333333333
72o,0.9987714987714987,0.0012285012285012285
66,0.002777777777777778,0.9972222222222222
65s,0.32189497072226775,0.6781050292777323
65o,0.29342758909238353,0.7065724109076165
64s,0.9923076923076923,0.007692307692307693
64o,0.9281041805776482,0.07189581942235175
63s,0.9510757460423093,0.04892425395769076
63o,0.3127756011206476,0.6872243988793523
62s,0.9209876920274337,0.07901230797256625
62o,0.8391082561607079,0.16089174383929203
55,0.30694055755368443,0.6930594424463156
54s,0.05266372826327461,0.9473362717367255
54o,0.44348238982905036,0.5565176101709496
53s,0.09735294988295101,0.9026470501170489
53o,0.7180755828549575,0.28192441714504246
52s,0.19502564359119753,0.8049743564088024
52o,0.9104797669941553,0.08952023300584469
44,0.08163745084864485,0.9183625491513552
43s,0.7231481622468122,0.27685183775318783
43o,0.9923189414060812,0.007681058593918718
42s,0.14411040296232858,0.8558895970376713
42o,0.983430191042853,0.016569808957146905
