,P,B
AA,0.16974963750689592,0.8302503624931041
AKs,0.7835915380671608,0.21640846193283916
AKo,0.011111111111111112,0.9888888888888889
AQs,0.4454936857655068,0.5545063142344931
AQo,0.7486217801051184,0.25137821989488174
AJs,0.753484886546577,0.24651511345342297
AJo,0.01020408163265306,0.9897959183673469
ATs,0.8433806944446579,0.15661930555534212
ATo,0.42868389806919005,0.5713161019308101
A9s,0.6474440668075151,0.3525559331924849
A9o,0.047891003091901814,0.9521089969080982
A8s,0.6069890370250653,0.39301096297493454
A8o,0.08870492164945044,0.9112950783505496
A7s,0.9444372989270886,0.05556270107291144
A7o,0.1822128002414373,0.8177871997585627
A6s,0.1834081596737427,0.8165918403262573
A6o,0.4710193093031321,0.5289806906968679
A5s,0.12049635901613706,0.879503640983863
A5o,0.28185531177560164,0.7181446882243984
A4s,0.03571428571428571,0.9642857142857143
A4o,0.4868100057817696,0.5131899942182304
A3s,0.16600812773324988,0.8339918722667501
A3o,0.010638297872340425,0.9893617021276596
A2s,0.3182142695452561,0.6817857304547439
A2o,0.5005952588024125,0.49940474119758754
KK,0.9629629629629629,0.037037037037037035
KQs,0.3481724527454671,0.651827547254533
KQo,0.03518518518518518,0.9648148148148148
KJs,0.4919311361709107,0.5080688638290892
KJo,0.04644423558897243,0.9535557644110275
KTs,0.3130438573268243,0.6869561426731757
KTo,0.21922437551921323,0.7807756244807869
K9s,0.02631578947368421,0.9736842105263158
K9o,0.013888888888888888,0.9861111111111112
K8s,0.027777777777777776,0.9722222222222222
K8o,0.12490677308329885,0.8750932269167011
K7s,0.15132382860776636,0.8486761713922336
K7o,0.0751538052410907,0.9248461947589093
K6s,0.2209593758274055,0.7790406241725945
K6o,0.010638297872340425,0.9893617021276596
K5s,0.1103896103896104,0.8896103896103895
K5o,0.009259259259259259,0.9907407407407407
K4s,0.38013750186625916,0.6198624981337408
K4o,0.11891299197619164,0.8810870080238083
K3s,0.03125,0.96875
K3o,0.17196650438611993,0.8280334956138801
K2s,0.15464417643196124,0.8453558235680388
K2o,0.46619504422339414,0.5338049557766058
QQ,0.2522754559221642,0.7477245440778358
QJs,0.20641705806429958,0.7935829419357004
QJo,0.07644172577116742,0.9235582742288326
QTs,0.041666666666666664,0.9583333333333334
QTo,0.3601287971310748,0.6398712028689253
Q9s,0.03571428571428571,0.9642857142857143
Q9o,0.8734974518893482,0.12650254811065184
Q8s,0.03125,0.96875
Q8o,0.5025399078265396,0.4974600921734605
Q7s,0.7042558838109385,0.2957441161890615
Q7o,0.07625068512001514,0.9237493148799848
Q6s,0.22828708415310528,0.7717129158468947
Q6o,0.13465145671277345,0.8653485432872265
Q5s,0.021739130434782608,0.9782608695652174
Q5o,0.13154443832819496,0.868455561671805
Q4s,0.045454545454545456,0.9545454545454546
Q4o,0.1758674424247053,0.8241325575752947
Q3s,0.41005447270018,0.5899455272998201
Q3o,0.31361897690074686,0.6863810230992532
Q2s,0.2997837785132294,0.7002162214867705
Q2o,0.6688127546169693,0.33118724538303057
JJ,0.018518518518518517,0.9814814814814815
JTs,0.5106792317000767,0.4893207682999233
JTo,0.17269887576362897,0.8273011242363711
J9s,0.06101919084185771,0.9389808091581424
J9o,0.5449012273846665,0.45509877261533355
J8s,0.41092919898642755,0.5890708010135725
J8o,0.8898337177486416,0.11016628225135851
J7s,0.749366677576878,0.25063332242312203
J7o,0.9888888888888889,0.011111111111111112
J6s,0.21224296108224516,0.7877570389177548
J6o,0.8220756178273412,0.17792438217265882
J5s,0.516748040555448,0.48325195944455196
J5o,0.29155390283119387,0.708446097168806
J4s,0.1061275943839376,0.8938724056160625
J4o,0.4597821555026259,0.5402178444973741
J3s,0.35818841593250056,0.6418115840674994
J3o,0.2920250670509947,0.7079749329490053
J2s,0.6921193615059821,0.3078806384940179
J2o,0.011904761904761904,0.9880952380952381
TT,0.47787635903536224,0.5221236409646377
T9s,0.4462407621437687,0.5537592378562313
T9o,0.2390705076133459,0.7609294923866542
T8s,0.3296423892661255,0.6703576107338745
T8o,0.4515833458455017,0.5484166541544983
T7s,0.03125,0.96875
T7o,0.1763122925669852,0.8236877074330148
T6s,0.40484365597434235,0.5951563440256576
T6o,0.03166666666666666,0.9683333333333333
T5s,0.8487200435729848,0.15127995642701525
T5o,0.014285714285714285,0.9857142857142858
T4s,0.597613303590072,0.4023866964099281
T4o,0.8428825987790585,0.1571174012209416
T3s,0.029411764705882353,0.9705882352941176
T3o,0.5939594798933122,0.4060405201066879
T2s,0.17139462094176755,0.8286053790582325
T2o,0.5742540400801539,0.42574595991984615
99,0.6335010971393777,0.36649890286062226
98s,0.42527390711424534,0.5747260928857546
98o,0.04265768509560835,0.9573423149043917
97s,0.358196535008232,0.641803464991768
97o,0.05593632607596087,0.9440636739240391
96s,0.1926065441634245,0.8073934558365755
96o,0.009615384615384616,0.9903846153846154
95s,0.5987514563042905,0.40124854369570956
95o,0.04340944201079218,0.9565905579892079
94s,0.575443977852681,0.42455602214731897
94o,0.16178404408572933,0.8382159559142707
93s,0.33912867670094266,0.6608713232990573
93o,0.010638297872340425,0.9893617021276596
92s,0.19252979587992336,0.8074702041200768
92o,0.09902267167507303,0.9009773283249269
88,0.25048274362231404,0.7495172563776858
87s,0.3002980630217348,0.6997019369782652
87o,0.25522177373616073,0.7447782262638393
86s,0.9473096799016085,0.052690320098391426
86o,0.5771778833319441,0.42282211666805586
85s,0.5730825763957046,0.42691742360429535
85o,0.2130785882230117,0.7869214117769884
84s,0.9772727272727273,0.022727272727272728
84o,0.22894305294709372,0.7710569470529063
83s,0.13967183048794585,0.8603281695120543
83o,0.547089574172428,0.45291042582757207
82s,0.6429435483870968,0.3570564516129032
82o,0.3585340096839679,0.6414659903160321
77,0.13703663932572416,0.8629633606742758
76s,0.4593671503092778,0.5406328496907222
76o,0.9153133044656463,0.08468669553435369
75s,0.9615384615384616,0.038461538461538464
75o,0.06938981496236597,0.930610185037634
74s,0.4591897110038581,0.5408102889961419
74o,0.6629918096541652,0.3370081903458349
73s,0.7195811840704182,0.28041881592958184
73o,0.0935973783916159,0.9064026216083841
72s,0.7728420657763186,0.2271579342236813
72o,0.6299069881418624,0.3700930118581376
66,0.35814537732529983,0.6418546226747003
65s,0.03333333333333333,0.9666666666666667
65o,0.6394722533246504,0.36052774667534965
64s,0.6388880514455116,0.36111194855448825
64o,0.49829779555234566,0.5017022044476543
63s,0.8650351782766813,0.13496482172331864
63o,0.7515784937974915,0.2484215062025084
62s,0.03125,0.96875
62o,0.040440505078652794,0.9595594949213472
55,0.021739130434782608,0.9782608695652174
54s,0.2952012601610332,0.7047987398389668
54o,0.7908544034152711,0.2091455965847288
53s,0.6699839028465534,0.3300160971534466
53o,0.9895833333333334,0.010416666666666666
52s,0.4808293031141688,0.5191706968858313
52o,0.96353131833245,0.03646868166754998
44,0.7539614278611699,0.24603857213883007
43s,0.95,0.05
43o,0.9385089779498589,0.06149102205014119
42s,0.6391822870080798,0.36081771299192034
