,P,B
AA,0.4407231425474026,0.5592768574525975
AKs,0.0946969696969697,0.9053030303030304
AKo,0.7620109419771053,0.23798905802289474
AQs,0.032178000721634514,0.9678219992783655
AQo,0.10283003949012864,0.8971699605098713
AJs,0.8001547589051823,0.19984524109481774
AJo,0.8071940440495813,0.1928059559504187
ATs,0.10460258590855735,0.8953974140914426
ATo,0.614558830758862,0.38544116924113797
A9s,0.13648857850715884,0.8635114214928411
A9o,0.10399876772284257,0.8960012322771574
A8s,0.41988761767799804,0.5801123823220019
A8o,0.8503983153790959,0.14960168462090398
A7s,0.09837530125488239,0.9016246987451176
A7o,0.0350790513833992,0.9649209486166007
A6s,0.029411764705882353,0.9705882352941176
A6o,0.19275432643226997,0.80724567356773
A5s,0.531555008893882,0.4684449911061179
A5o,0.23793008748368127,0.7620699125163187
A4s,0.08099489795918367,0.9190051020408163
A4o,0.6160243257687316,0.38397567423126844
A3s,0.16982541936025575,0.8301745806397443
A3o,0.5973732017697846,0.40262679823021547
A2s,0.038461538461538464,0.9615384615384616
A2o,0.5015998256901877,0.49840017430981226
KK,0.16766336146121966,0.8323366385387804
KQs,0.4198008233580281,0.5801991766419718
KQo,0.5513585819936461,0.44864141800635393
KJs,0.03333333333333333,0.9666666666666667
KJo,0.5573291052838321,0.442670894716168
KTs,0.029411764705882353,0.9705882352941176
KTo,0.6124736292875551,0.38752637071244495
K9s,0.2900712303646168,0.7099287696353832
K9o,0.01020408163265306,0.9897959183673469
K8s,0.40177331604660005,0.5982266839534
K8o,0.08925248138957816,0.9107475186104218
K7s,0.045454545454545456,0.9545454545454546
K7o,0.16838851849361394,0.831611481506386
K6s,0.3780990697688424,0.6219009302311577
K6o,0.29935118172286224,0.7006488182771378
K5s,0.05555555555555555,0.9444444444444444
K5o,0.0726010101010101,0.9273989898989898
K4s,0.3755400391956077,0.6244599608043924
K4o,0.9888888888888889,0.011111111111111112
K3s,0.7763959081668365,0.22360409183316352
K3o,0.10326446860532534,0.8967355313946745
K2s,0.45320665865822624,0.5467933413417737
K2o,0.07444852941176472,0.9255514705882354
QQ,0.022727272727272728,0.9772727272727273
QJs,0.2665869372081366,0.7334130627918635
QJo,0.04720279720279719,0.9527972027972027
QTs,0.041666666666666664,0.9583333333333334
QTo,0.011363636363636364,0.9886363636363636
Q9s,0.125,0.875
Q9o,0.21907802480590763,0.7809219751940923
Q8s,0.2345073345768477,0.7654926654231523
Q8o,0.7500099707224526,0.24999002927754738
Q7s,0.7147197360269641,0.2852802639730359
Q7o,0.3959687522086717,0.6040312477913283
Q6s,0.027777777777777776,0.9722222222222222
Q6o,0.738534004340011,0.261465995659989
Q5s,0.03571428571428571,0.9642857142857143
Q5o,0.008620689655172414,0.9913793103448276
Q4s,0.05,0.95
Q4o,0.3720705746431106,0.6279294253568893
Q3s,0.3508156818277398,0.6491843181722602
Q3o,0.010638297872340425,0.9893617021276596
Q2s,0.02631578947368421,0.9736842105263158
Q2o,0.2776564116476594,0.7223435883523407
JJ,0.420605283290205,0.579394716709795
JTs,0.03333333333333333,0.9666666666666667
JTo,0.015151515151515152,0.9848484848484849
J9s,0.5454969238547559,0.45450307614524416
J9o,0.5582031889605951,0.44179681103940505
J8s,0.8661313984036725,0.13386860159632752
J8o,0.6038100907018461,0.3961899092981539
J7s,0.8763888888888889,0.12361111111111112
J7o,0.9848484848484849,0.015151515151515152
J6s,0.6060198320512019,0.39398016794879803
J6o,0.15794775951867815,0.8420522404813218
J5s,0.47590219254915594,0.5240978074508441
J5o,0.5748184417899327,0.4251815582100673
J4s,0.8083166159811701,0.19168338401882992
J4o,0.24610380740841917,0.7538961925915808
J3s,0.8468297305067739,0.15317026949322607
J3o,0.5957749090800021,0.4042250909199979
J2s,0.027777777777777776,0.9722222222222222
J2o,0.9621593813987352,0.03784061860126478
TT,0.025,0.975
T9s,0.5864433610468657,0.4135566389531344
T9o,0.43007110815382515,0.5699288918461748
T8s,0.1558623739286176,0.8441376260713823
T8o,0.5761206492637263,0.42387935073627364
T7s,0.30815580992407293,0.691844190075927
T7o,0.33547646759958344,0.6645235324004166
T6s,0.2814214960614437,0.7185785039385563
T6o,0.99,0.01
T5s,0.633285574411919,0.36671442558808104
T5o,0.5766523957708853,0.42334760422911477
T4s,0.10753974110914143,0.8924602588908587
T4o,0.9775991792065664,0.022400820793433654
T3s,0.3027194121260863,0.6972805878739138
T3o,0.7228561485481996,0.2771438514518005
T2s,0.41844477182391887,0.5815552281760812
T2o,0.8154038545931289,0.18459614540687105
99,0.017241379310344827,0.9827586206896551
98s,0.13730368990747627,0.8626963100925238
98o,0.5243336766436452,0.47566632335635484
97s,0.038461538461538464,0.9615384615384616
97o,0.3021992937611649,0.6978007062388352
96s,0.9615384615384616,0.038461538461538464
96o,0.4575142502592523,0.5424857497407477
95s,0.5996332468419158,0.40036675315808423
95o,0.013888888888888888,0.9861111111111112
94s,0.041666666666666664,0.9583333333333334
94o,0.45079315544360843,0.5492068445563917
93s,0.27879350973729566,0.7212064902627042
93o,0.8809459275922517,0.11905407240774833
92s,0.3089564230098496,0.6910435769901504
92o,0.2808690840022424,0.7191309159977576
88,0.24424684254186826,0.7557531574581318
87s,0.03125,0.96875
87o,0.07399286979276312,0.9260071302072369
86s,0.5702302670613335,0.4297697329386665
86o,0.19688929789031015,0.8031107021096898
85s,0.36845589035776904,0.6315441096422311
85o,0.293095467746895,0.706904532253105
84s,0.3682031861221086,0.6317968138778914
84o,0.489768033331504,0.5102319666684961
83s,0.2744592051535377,0.7255407948464623
83o,0.475466854899677,0.524533145100323
82s,0.03571428571428571,0.9642857142857143
82o,0.7456605576381701,0.25433944236182987
77,0.7056185337598626,0.29438146624013745
76s,0.03571428571428571,0.9642857142857143
76o,0.1118956697518438,0.8881043302481563
75s,0.5938421127964005,0.4061578872035995
75o,0.2807569678873393,0.7192430321126607
74s,0.2253109082495011,0.7746890917504988
74o,0.516874532058395,0.48312546794160516
73s,0.36920183845396326,0.6307981615460367
73o,0.7841890563757716,0.2158109436242284
72s,0.25751385606143407,0.7424861439385659
72o,0.8056211872023887,0.1943788127976114
66,0.14432960305357545,0.8556703969464245
65s,0.4587418223014796,0.5412581776985205
65o,0.4998329869885461,0.5001670130114538
64s,0.35311728428566636,0.6468827157143336
64o,0.6959766083391886,0.3040233916608113
63s,0.7390780064465643,0.2609219935534357
63o,0.07290022786621701,0.927099772133783
62s,0.9584245610790063,0.041575438920993656
62o,0.5170835838867227,0.4829164161132772
55,0.8137352567179987,0.18626474328200127
54s,0.18816360888888944,0.8118363911111105
54o,0.6852032499902008,0.3147967500097993
53s,0.3842017666129117,0.6157982333870883
53o,0.011111111111111112,0.9888888888888889
52s,0.6106506132330529,0.3893493867669472
52o,0.018918918918918916,0.981081081081081
44,0.027777777777777776,0.9722222222222222
43s,0.9761904761904762,0.023809523809523808
43o,0.7574862087626858,0.24251379123731423
42s,0.26802349064347514,0.7319765093565248
42o,0.5938233908521205,0.4061766091478795
33,0.02631578947368421,0.9736842105263158
32s,0.26644990099270355,0.7335500990072965
32o,0.9871794871794872,0.01282051282051282
22,0.14592899467307935,0.8540710053269206
AAP,0.07894736842105263,0.9210526315789473
AKsP,0.027777777777777776,0.9722222222222222
AKoP,0.34645914049825344,0.6535408595017466
AQsP,0.9545454545454546,0.045454545454545456
AQoP,0.010869565217391304,0.9891304347826086
AJsP,0.05,0.95
AJoP,0.0078125,0.9921875
ATsP,0.08823529411764706,0.9117647058823529
AToP,0.27807355252581767,0.7219264474741823
A9sP,0.23529411764705882,0.7647058823529411
A9oP,0.42009684446395723,0.5799031555360429
A8sP,0.1124920948612939,0.887507905138706
A8oP,0.0994864215735703,0.9005135784264297
A7sP,0.9583333333333334,0.041666666666666664
A7oP,0.8229917317585078,0.17700826824149216
A6sP,0.027777777777777776,0.9722222222222222
A6oP,0.021739130434782608,0.9782608695652174
A5sP,0.9333333333333333,0.06666666666666667
A5oP,0.09500651007030428,0.9049934899296957
A4sP,0.85,0.15
A4oP,0.7410258441710526,0.2589741558289474
A3sP,0.0625,0.9375
A3oP,0.6124856579837582,0.3875143420162417
A2sP,0.18125018021847508,0.818749819781525
A2oP,0.3724648845435169,0.6275351154564831
KKP,0.09259259259259259,0.9074074074074074
KQsP,0.5897686141555285,0.41023138584447144
KQoP,0.05685540314900496,0.943144596850995
KJsP,0.03571428571428571,0.9642857142857143
KJoP,0.613257244589251,0.38674275541074915
KTsP,0.4642416805776343,0.5357583194223656
KToP,0.15479226793473375,0.8452077320652662
K9sP,0.27083333333333337,0.7291666666666666
K9oP,0.0766904236262667,0.9233095763737333
K8sP,0.18701250932096128,0.8129874906790386
K8oP,0.7306339269041985,0.2693660730958016
K7sP,0.952116409119507,0.047883590880492974
K7oP,0.029017125116454726,0.9709828748835453
K6sP,0.3758610192633319,0.6241389807366681
K6oP,0.3682454090764042,0.6317545909235956
K5sP,0.9444444444444444,0.05555555555555555
K5oP,0.810698042786706,0.18930195721329401
K4sP,0.2664238068930647,0.7335761931069352
K4oP,0.9888888888888889,0.011111111111111112
K3sP,0.5816643628321885,0.4183356371678116
K3oP,0.2503889641436679,0.7496110358563322
K2sP,0.027777777777777776,0.9722222222222222
K2oP,0.07781649245063879,0.9221835075493612
QQP,0.05555555555555555,0.9444444444444444
QJsP,0.023809523809523808,0.9761904761904762
QJoP,0.24018341320537157,0.7598165867946285
QTsP,0.11312982107366747,0.8868701789263325
QToP,0.16515877555703878,0.8348412244429612
Q9sP,0.4222531881438689,0.5777468118561312
Q9oP,0.015151515151515152,0.9848484848484849
Q8sP,0.027777777777777776,0.9722222222222222
Q8oP,0.7107877506921565,0.28921224930784345
Q7sP,0.6995947796058465,0.30040522039415357
Q7oP,0.13285524284837638,0.8671447571516236
Q6sP,0.23715372276402377,0.7628462772359761
Q6oP,0.013513513513513514,0.9864864864864865
Q5sP,0.3590215597629594,0.6409784402370405
Q5oP,0.15691062092970576,0.8430893790702941
Q4sP,0.6763200726270387,0.32367992737296136
Q4oP,0.13717129180748958,0.8628287081925105
Q3sP,0.4037327015303894,0.5962672984696105
Q3oP,0.03260869565217391,0.967391304347826
Q2sP,0.025,0.975
Q2oP,0.08546941589665152,0.9145305841033484
JJP,0.025,0.975
JTsP,0.4707051129986745,0.5292948870013255
JToP,0.9266060707427105,0.07339392925728944
J9sP,0.3404320224880694,0.6595679775119306
J9oP,0.15709444313512996,0.84290555686487
J8sP,0.6309523809523809,0.36904761904761907
