,P,B
AA,0.40833843508590456,0.5916615649140954
AKs,0.19260138989189043,0.8073986101081095
AKo,0.061412874955578296,0.9385871250444218
AQs,0.5691887240991457,0.4308112759008543
AQo,0.4262381919610507,0.5737618080389493
AJs,0.5687503348539854,0.4312496651460146
AJo,0.05305303494952247,0.9469469650504776
ATs,0.5803499212862017,0.41965007871379834
ATo,0.018952546296296297,0.9810474537037037
A9s,0.8807301090057524,0.11926989099424759
A9o,0.16431113050540033,0.8356888694945996
A8s,0.47744322250642524,0.5225567774935748
A8o,0.0025906735751295338,0.9974093264248705
A7s,0.38451079281139033,0.6154892071886097
A7o,0.4981902341806042,0.5018097658193958
A6s,0.5284117718176945,0.47158822818230556
A6o,0.024363402101431793,0.9756365978985683
A5s,0.15649944959089954,0.8435005504091004
A5o,0.17121904676126132,0.8287809532387387
A4s,0.9090278202802969,0.09097217971970302
A4o,0.21139097761673176,0.7886090223832682
A3s,0.7183501901631573,0.2816498098368427
A3o,0.011295540405961058,0.9887044595940391
A2s,0.5331200402282089,0.4668799597717911
A2o,0.48770862562555173,0.5122913743744482
KK,0.8637592588540203,0.1362407411459797
KQs,0.007936507936507936,0.9920634920634921
KQo,0.02210015486932653,0.9778998451306735
KJs,0.010303680734294822,0.9896963192657052
KJo,0.0027472527472527475,0.9972527472527473
KTs,0.4212925444684589,0.578707455531541
KTo,0.37908481864704446,0.6209151813529555
K9s,0.2560489690656156,0.7439510309343844
K9o,0.02023352784185452,0.9797664721581455
K8s,0.44696204990306626,0.5530379500969338
K8o,0.9269618260273916,0.07303817397260838
K7s,0.008771929824561403,0.9912280701754386
K7o,0.48076256197328426,0.5192374380267158
K6s,0.1997266120049053,0.8002733879950947
K6o,0.5094047005815853,0.49059529941841484
K5s,0.7581022295886352,0.24189777041136482
K5o,0.04734699229208116,0.9526530077079188
K4s,0.8440769394454658,0.15592306055453423
K4o,0.0023923444976076554,0.9976076555023924
K3s,0.8542673926042739,0.14573260739572602
K3o,0.20861748935819796,0.7913825106418021
K2s,0.732630225920807,0.26736977407919316
K2o,0.5472292021973447,0.45277079780265517
QQ,0.5366101245188039,0.4633898754811961
QJs,0.009433962264150943,0.9905660377358491
QJo,0.0029239766081871343,0.9970760233918129
QTs,0.04153896190096185,0.958461038099038
QTo,0.03603682379854055,0.9639631762014594
Q9s,0.6284214447777626,0.3715785552222373
Q9o,0.01625507563317854,0.9837449243668216
Q8s,0.42793434585332923,0.5720656541466708
Q8o,0.002702702702702703,0.9972972972972973
Q7s,0.41639070915138005,0.58360929084862
Q7o,0.25187153906922016,0.7481284609307799
Q6s,0.06731440059292143,0.9326855994070785
Q6o,0.05212403782848656,0.9478759621715134
Q5s,0.1704282368120467,0.8295717631879533
Q5o,0.05508880172920745,0.9449111982707926
Q4s,0.007575757575757576,0.9924242424242424
Q4o,0.9972067039106145,0.002793296089385475
Q3s,0.008928571428571428,0.9910714285714286
Q3o,0.2001012841315707,0.7998987158684293
Q2s,0.2828670655618971,0.7171329344381028
Q2o,0.3010146083640088,0.6989853916359913
JJ,0.02900093929652765,0.9709990607034723
JTs,0.009433962264150943,0.9905660377358491
JTo,0.5550286549962411,0.44497134500375896
J9s,0.13254077374572498,0.867459226254275
J9o,0.29223945565024123,0.7077605443497588
J8s,0.5163169844932263,0.4836830155067738
J8o,0.09653621425857957,0.9034637857414205
J7s,0.8405254199388426,0.15947458006115742
J7o,0.996969696969697,0.0030303030303030303
J6s,0.8532104990103542,0.14678950098964577
J6o,0.9238347401582011,0.07616525984179878
J5s,0.20078629746567983,0.7992137025343201
J5o,0.8565857087319352,0.14341429126806485
J4s,0.27494547164797745,0.7250545283520226
J4o,0.5956339539463859,0.4043660460536142
J3s,0.4552555316178413,0.5447444683821586
J3o,0.996969696969697,0.0030303030303030303
J2s,0.3185719798717282,0.6814280201282717
J2o,0.7303848376614759,0.2696151623385241
TT,0.5820287619113566,0.41797123808864356
T9s,0.7065597117439801,0.2934402882560198
T9o,0.1223725029541163,0.8776274970458837
T8s,0.3935797081994104,0.6064202918005895
T8o,0.7933466702069459,0.20665332979305415
T7s,0.014492753623188406,0.9855072463768116
T7o,0.929705797022147,0.07029420297785306
T6s,0.08670671642680666,0.9132932835731934
T6o,0.9701695966627045,0.02983040333729553
T5s,0.4648540809993216,0.5351459190006783
T5o,0.6129461160764768,0.38705388392352336
T4s,0.6299440673919252,0.37005593260807484
T4o,0.9899126210488315,0.01008737895116844
T3s,0.18601477231036326,0.8139852276896367
T3o,0.3830382307638301,0.61696176923617
T2s,0.38370682702797504,0.6162931729720249
T2o,0.7670363983935783,0.23296360160642168
99,0.4610642770665103,0.5389357229334897
98s,0.5939070468469221,0.406092953153078
98o,0.337713616453526,0.662286383546474
97s,0.08098370995857625,0.9190162900414237
97o,0.002976190476190476,0.9970238095238095
96s,0.5831562121285984,0.41684378787140164
