,P,B
AA,0.6694379376396686,0.33056206236033137
AKs,0.11743961863249619,0.8825603813675038
AKo,0.009791291769715467,0.9902087082302845
AQs,0.08919794022334944,0.9108020597766505
AQo,0.5905985242947064,0.4094014757052936
AJs,0.0034156038213051364,0.9965843961786949
AJo,0.006606324761054723,0.9933936752389453
ATs,0.4041260819014151,0.5958739180985849
ATo,0.10829364291371703,0.891706357086283
A9s,0.47216138372116856,0.5278386162788314
A9o,0.0012183935683495763,0.9987816064316505
A8s,0.0031688040560691913,0.9968311959439308
A8o,0.02930927397045797,0.9706907260295421
A7s,0.0016683015482709866,0.9983316984517291
A7o,0.012906409943672311,0.9870935900563277
A6s,0.028364549285780524,0.9716354507142195
A6o,0.06930914326431709,0.930690856735683
A5s,0.0016088560180169292,0.9983911439819831
A5o,0.22072090520439527,0.7792790947956046
A4s,0.6733796525997126,0.3266203474002875
A4o,0.6222852803189587,0.37771471968104126
A3s,0.1658491992258061,0.8341508007741939
A3o,0.022900806417232817,0.9770991935827672
A2s,0.014911884742843724,0.9850881152571562
A2o,0.0007107320540156361,0.9992892679459844
KK,0.8695561456162617,0.1304438543837383
KQs,0.6854031703042588,0.3145968296957412
KQo,0.01844876079982706,0.981551239200173
KJs,0.40091511216877546,0.5990848878312245
KJo,0.0003508771929824561,0.9996491228070176
KTs,0.20066644397105152,0.7993335560289485
KTo,0.4341739567689146,0.5658260432310853
K9s,0.08661059469911897,0.913389405300881
K9o,0.0160072337669274,0.9839927662330725
K8s,0.0010416666666666667,0.9989583333333333
K8o,0.0024956479164399956,0.99750435208356
K7s,0.046044157212357974,0.953955842787642
K7o,0.02512653631883465,0.9748734636811653
K6s,0.2536100141047129,0.7463899858952872
K6o,0.25951983852273736,0.7404801614772626
K5s,0.05384570939861679,0.9461542906013831
K5o,0.0010043912921610765,0.998995608707839
K4s,0.2382958617586826,0.7617041382413173
K4o,0.0013127792759026877,0.9986872207240973
K3s,0.3813865068380957,0.6186134931619043
K3o,0.03617458070044934,0.9638254192995507
K2s,0.0020242914979757085,0.9979757085020243
K2o,0.04979330010094827,0.9502066998990518
QQ,0.703301531344099,0.296698468655901
QJs,0.0011061946902654867,0.9988938053097345
QJo,0.26665914823401543,0.7333408517659846
QTs,0.0009784735812133072,0.9990215264187867
QTo,0.16932861037002678,0.8306713896299732
Q9s,0.027771947273726606,0.9722280527262734
Q9o,0.6556503729164858,0.3443496270835142
Q8s,0.03501643597054101,0.964983564029459
Q8o,0.3445691810145367,0.6554308189854634
Q7s,0.09006461537028206,0.9099353846297179
Q7o,0.9100464183587053,0.08995358164129474
Q6s,0.035727085865027444,0.9642729141349725
Q6o,0.007249919680053364,0.9927500803199466
Q5s,0.0010822510822510823,0.9989177489177489
Q5o,0.02272982797800487,0.9772701720219951
Q4s,0.3268041961137105,0.6731958038862896
Q4o,0.023140807842422943,0.976859192157577
Q3s,0.04677965773870543,0.9532203422612946
Q3o,0.6387193818819701,0.36128061811802986
Q2s,0.016237906024986433,0.9837620939750136
Q2o,0.002258397528505942,0.9977416024714941
JJ,0.8974810598351338,0.10251894016486614
JTs,0.9922596091879489,0.007740390812051151
JTo,0.09161435056654749,0.9083856494334526
J9s,0.2884401108664024,0.7115598891335976
J9o,0.026545935023376554,0.9734540649766236
J8s,0.0009157509157509158,0.9990842490842491
J8o,0.4331436389544607,0.5668563610455394
J7s,0.0011086474501108647,0.9988913525498891
J7o,0.7283922939381936,0.27160770606180634
J6s,0.07974978322270264,0.9202502167772973
J6o,0.03642086269999553,0.9635791373000046
J5s,0.1936030863295401,0.80639691367046
J5o,0.8830617364461592,0.11693826355384093
J4s,0.6376993558291777,0.3623006441708223
J4o,0.6216215010313706,0.3783784989686293
J3s,0.03227662103089865,0.9677233789691013
J3o,0.7744758438364062,0.2255241561635938
J2s,0.07829516769756702,0.9217048323024329
J2o,0.9602186890560501,0.03978131094394993
TT,0.7729754185227793,0.22702458147722077
T9s,0.3485570057914456,0.6514429942085543
T9o,0.0003498950314905528,0.9996501049685095
T8s,0.7391514371415145,0.2608485628584855
T8o,0.3539811029442344,0.6460188970557655
T7s,0.009166801722905652,0.9908331982770943
T7o,0.6483028785369838,0.35169712146301624
T6s,0.21322904938746262,0.7867709506125373
T6o,0.6403582009350582,0.35964179906494187
T5s,0.16953296758390538,0.8304670324160945
T5o,0.13436817532131534,0.8656318246786847
T4s,0.3923786979557933,0.6076213020442068
T4o,0.9266119608724182,0.07338803912758182
T3s,0.7180014287624438,0.2819985712375563
T3o,0.8260397735094887,0.17396022649051138
T2s,0.3195470522548294,0.6804529477451706
T2o,0.9058349240766425,0.09416507592335754
99,0.7008685527425594,0.2991314472574406
98s,0.9844053784928015,0.015594621507198501
98o,0.20978731974832213,0.7902126802516778
97s,0.5064182741554135,0.49358172584458654
97o,0.08152960122527798,0.9184703987747219
96s,0.508900045255096,0.4910999547449039
96o,0.33427899159266206,0.6657210084073379
95s,0.11064398691901414,0.8893560130809858
95o,0.2690737304316404,0.7309262695683596
94s,0.5352433014832915,0.46475669851670853
94o,0.6851523441635852,0.31484765583641483
93s,0.47184828506439724,0.5281517149356028
93o,0.9075249087907937,0.09247509120920627
92s,0.004033864541832669,0.9959661354581674
92o,0.8522321758384719,0.14776782416152803
88,0.3511259494567907,0.6488740505432092
87s,0.007818768635538773,0.9921812313644612
87o,0.0016010586325215558,0.9983989413674785
86s,0.011183444563673829,0.9888165554363262
86o,0.7547247786655578,0.2452752213344423
85s,0.022111902458123327,0.9778880975418767
85o,0.00033898305084745765,0.9996610169491525
84s,0.305442518398445,0.694557481601555
84o,0.9889677478908742,0.011032252109125925
83s,0.37308070902290147,0.6269192909770984
83o,0.9392077459649496,0.060792254035050355
82s,0.5936844603614477,0.4063155396385523
82o,0.8964365339084448,0.10356346609155517
77,0.030020211734238477,0.9699797882657616
76s,0.354305081343739,0.645694918656261
76o,0.5561853672985063,0.4438146327014936
75s,0.9687922351838867,0.03120776481611329
75o,0.7544282627464499,0.24557173725355005
74s,0.09169185724996129,0.9083081427500388
74o,0.8754997818669478,0.12450021813305218
73s,0.9623169701745756,0.03768302982542428
73o,0.8499090065619499,0.1500909934380501
72s,0.9783647900703552,0.021635209929644905
