,P,B
AA,0.005319148936170213,0.9946808510638298
AKs,0.018728222996515678,0.9812717770034842
AKo,0.008653558325500878,0.9913464416744991
AQs,0.42046079455695495,0.5795392054430449
AQo,0.42927182147867005,0.5707281785213298
AJs,0.014372782417600137,0.9856272175823998
AJo,0.5722469945618707,0.42775300543812944
ATs,0.06886303803854307,0.9311369619614569
ATo,0.1820339538023438,0.8179660461976562
A9s,0.029174099892877756,0.9708259001071223
A9o,0.5094769083787272,0.4905230916212729
A8s,0.11017466133599772,0.8898253386640024
A8o,0.1537982270753037,0.8462017729246963
A7s,0.008771929824561403,0.9912280701754386
A7o,0.003067484662576687,0.9969325153374233
A6s,0.00909090909090909,0.990909090909091
A6o,0.030059306531602034,0.969940693468398
A5s,0.14389009192095245,0.8561099080790476
A5o,0.23512049421665338,0.7648795057833466
A4s,0.5655839550278716,0.4344160449721285
A4o,0.023905866644401003,0.976094133355599
A3s,0.9404091039864009,0.059590896013599196
A3o,0.22036956734139465,0.7796304326586053
A2s,0.03952758682195175,0.9604724131780483
A2o,0.694203016808794,0.3057969831912059
KK,0.005494505494505495,0.9945054945054945
KQs,0.8240478023670393,0.1759521976329606
KQo,0.03970096565518871,0.9602990343448113
KJs,0.05619396092960994,0.9438060390703902
KJo,0.02769572237412622,0.9723042776258737
KTs,0.05200606520251628,0.9479939347974837
KTo,0.00445274346452169,0.9955472565354783
K9s,0.00909090909090909,0.990909090909091
K9o,0.5834747780604106,0.4165252219395895
K8s,0.35409496939169677,0.6459050306083032
K8o,0.0806719484442599,0.91932805155574
K7s,0.4126431278625649,0.5873568721374351
K7o,0.1697270789253484,0.8302729210746516
K6s,0.20077093406006313,0.7992290659399369
K6o,0.07763661230202218,0.9223633876979778
K5s,0.4360456199982684,0.5639543800017315
K5o,0.28272329261047824,0.7172767073895219
K4s,0.00847457627118644,0.9915254237288136
K4o,0.04264522206318806,0.9573547779368119
K3s,0.5003312266788299,0.4996687733211701
K3o,0.3101504733387478,0.6898495266612522
K2s,0.03184049664358047,0.9681595033564195
K2o,0.3681362430442849,0.6318637569557152
QQ,0.3386413689731732,0.6613586310268268
QJs,0.7068968392168233,0.2931031607831768
QJo,0.4596117061381957,0.5403882938618043
QTs,0.178516047989647,0.8214839520103531
QTo,0.22096921429504646,0.7790307857049535
Q9s,0.3972708579535177,0.6027291420464823
Q9o,0.3170422671599624,0.6829577328400376
Q8s,0.01485194730299514,0.9851480526970049
Q8o,0.005434782608695652,0.9945652173913043
Q7s,0.2823562500528464,0.7176437499471536
Q7o,0.0030303030303030303,0.996969696969697
Q6s,0.5045164469100254,0.49548355308997466
Q6o,0.31613866991810385,0.6838613300818962
Q5s,0.40441498843239204,0.5955850115676079
Q5o,0.5834776739408855,0.4165223260591145
Q4s,0.009433962264150943,0.9905660377358491
Q4o,0.26289123234974093,0.7371087676502591
Q3s,0.25510067916872187,0.7448993208312781
Q3o,0.020733388968501982,0.979266611031498
Q2s,0.01860889860704291,0.981391101392957
Q2o,0.051353874883286646,0.9486461251167133
JJ,0.01988280046234531,0.9801171995376546
JTs,0.35373660010790203,0.646263399892098
JTo,0.2098005265907924,0.7901994734092076
J9s,0.028026447207851978,0.971973552792148
J9o,0.002793296089385475,0.9972067039106145
J8s,0.9893617021276596,0.010638297872340425
J8o,0.002777777777777778,0.9972222222222222
J7s,0.08522960673582729,0.9147703932641728
J7o,0.05150170018338066,0.9484982998166194
J6s,0.28527519839156484,0.7147248016084352
J6o,0.9097277651017969,0.09027223489820305
J5s,0.7176612832257999,0.28233871677420014
J5o,0.002824858757062147,0.9971751412429378
J4s,0.7121468103371139,0.287853189662886
J4o,0.643649985102967,0.35635001489703294
J3s,0.11394011751435165,0.8860598824856484
J3o,0.34297614499364487,0.6570238550063552
J2s,0.11655937053418351,0.8834406294658165
J2o,0.5182385545780362,0.48176144542196364
TT,0.06722092875829126,0.9327790712417088
T9s,0.9220760452346939,0.07792395476530616
T9o,0.17162330081324345,0.8283766991867566
T8s,0.8446708514838287,0.1553291485161713
T8o,0.49641248818571154,0.5035875118142885
T7s,0.913661317075654,0.08633868292434596
T7o,0.07800911162958361,0.9219908883704164
T6s,0.602708693532183,0.39729130646781685
T6o,0.002702702702702703,0.9972972972972973
T5s,0.008333333333333333,0.9916666666666667
T5o,0.73978866674688,0.26021133325311996
T4s,0.17838892737949297,0.821611072620507
T4o,0.7000953732007743,0.2999046267992258
