,P,B
AA,8.727526618956188e-05,0.9999127247338104
AKs,0.0005062638666127051,0.9994937361333873
AKo,4.306261303935923e-05,0.9999569373869607
AQs,0.00013010668748373666,0.9998698933125163
AQo,4.3200276481769485e-05,0.9999567997235183
AJs,0.0062084693200367864,0.9937915306799633
AJo,8.710801393728223e-05,0.9999128919860627
ATs,0.006582668947476018,0.9934173310525239
ATo,0.00024831954821459806,0.9997516804517853
A9s,0.010345251961117912,0.9896547480388821
A9o,6.409160827209024e-05,0.9999359083917279
A8s,0.0005284450754853362,0.9994715549245147
A8o,0.0015065447765470082,0.998493455223453
A7s,0.0004723240785965929,0.9995276759214035
A7o,4.3189081800120926e-05,0.9999568109181999
A6s,0.005168265951831508,0.9948317340481685
A6o,4.3148084225060405e-05,0.999956851915775
A5s,0.031597980460730264,0.9684020195392697
A5o,0.0020778207486141075,0.9979221792513859
A4s,0.0001278118609406953,0.9998721881390593
A4o,4.394059231918446e-05,0.9999560594076808
A3s,0.00012943308309603936,0.999870566916904
A3o,4.309230371455658e-05,0.9999569076962854
A2s,0.0025546208096976146,0.9974453791903024
A2o,4.260032376246059e-05,0.9999573996762375
KK,0.00028334702030169504,0.9997166529796984
KQs,0.00012661433274246644,0.9998733856672576
KQo,8.705493166187865e-05,0.9999129450683382
KJs,0.0013813922618362141,0.9986186077381638
KJo,0.009270002762083349,0.9907299972379165
KTs,0.013590722424158664,0.9864092775758414
KTo,9.600504503272596e-05,0.9999039949549673
K9s,0.00012623074981065388,0.9998737692501893
K9o,4.2973785990545764e-05,0.9999570262140095
K8s,0.00013147515119642388,0.9998685248488036
K8o,4.270219489281749e-05,0.9999572978051072
K7s,0.00013010668748373666,0.9998698933125163
K7o,0.008326475033028073,0.991673524966972
K6s,0.0004899399007055134,0.9995100600992944
K6o,0.0010435434229580578,0.998956456577042
K5s,0.00012896569512509673,0.9998710343048749
K5o,0.0026993944937447095,0.9973006055062552
K4s,0.0001288659793814433,0.9998711340206186
K4o,6.546216286986122e-05,0.9999345378371302
K3s,0.003543554652512216,0.9964564453474878
K3o,0.0002393131605981923,0.9997606868394019
K2s,0.00042027528030860213,0.9995797247196915
K2o,4.313691657320335e-05,0.9999568630834268
QQ,8.818342151675486e-05,0.9999118165784833
QJs,0.0003888282805404162,0.9996111717194597
QJo,0.00036035942230997376,0.99963964057769
QTs,0.00013054830287206266,0.9998694516971279
QTo,4.340277777777778e-05,0.9999565972222222
Q9s,0.01541565759555349,0.9845843424044465
Q9o,4.290740581824423e-05,0.9999570925941818
Q8s,0.00013078733978550875,0.9998692126602144
Q8o,0.0001342897155583739,0.9998657102844417
Q7s,0.00012980269989615784,0.9998701973001038
Q7o,4.426345609065156e-05,0.9999557365439093
