,P,B
AA,0.18265051412743816,0.8173494858725617
AKs,0.15596463082259027,0.8440353691774097
AKo,0.011275637201276239,0.9887243627987238
AQs,0.005277248045361688,0.9947227519546383
AQo,0.0022612916300073106,0.9977387083699927
AJs,0.01071277294018617,0.9892872270598138
AJo,0.2315169902470519,0.7684830097529481
ATs,0.007508040733310086,0.9924919592666899
ATo,0.0003679175864606328,0.9996320824135394
A9s,0.004591433328193495,0.9954085666718065
A9o,0.0039635271222423565,0.9960364728777577
A8s,0.000980392156862745,0.9990196078431373
A8o,0.0003465003465003465,0.9996534996534997
A7s,0.16348070064833087,0.8365192993516691
A7o,0.08308878769632934,0.9169112123036707
A6s,0.019246017689623925,0.980753982310376
A6o,0.0032072173604657194,0.9967927826395343
A5s,0.035728569532516574,0.9642714304674834
A5o,0.06875201537820211,0.9312479846217979
A4s,0.00101010101010101,0.998989898989899
A4o,0.00033760972316002703,0.99966239027684
A3s,0.14440120608507223,0.8555987939149279
A3o,0.00035486160397445,0.9996451383960255
A2s,0.01255040070545339,0.9874495992945467
A2o,0.004034363604383318,0.9959656363956166
KK,0.4152433774915571,0.5847566225084428
KQs,0.7055384584290264,0.2944615415709736
KQo,0.0007127583749109052,0.9992872416250891
KJs,0.021872411549392727,0.9781275884506072
KJo,0.03524456476873313,0.964755435231267
KTs,0.5672477069856358,0.4327522930143643
KTo,0.00277246806611055,0.9972275319338894
K9s,0.021777727239127177,0.9782222727608728
K9o,0.0014831480013531686,0.9985168519986469
K8s,0.0143901771682851,0.9856098228317148
K8o,0.0003443526170798898,0.9996556473829201
K7s,0.012351596477171737,0.9876484035228282
K7o,0.013689054172668734,0.9863109458273314
K6s,0.005069101035875074,0.9949308989641249
K6o,0.0010706421369198948,0.9989293578630801
K5s,0.018440817914868932,0.9815591820851312
K5o,0.003376852909154224,0.9966231470908459
K4s,0.03585942129430667,0.9641405787056934
K4o,0.0006868131868131869,0.9993131868131868
K3s,0.024619718318755753,0.9753802816812442
K3o,0.056780856258196365,0.9432191437418037
K2s,0.006572778524999362,0.9934272214750006
K2o,0.010670374398629416,0.9893296256013706
QQ,0.11594910419230292,0.884050895807697
QJs,0.06793474034489316,0.9320652596551069
QJo,0.022308526316975694,0.9776914736830242
QTs,0.006998215456323828,0.9930017845436763
QTo,0.022625427153849263,0.9773745728461507
Q9s,0.01026903721389662,0.9897309627861034
Q9o,0.0006821282401091405,0.9993178717598908
Q8s,0.456158070150469,0.543841929849531
Q8o,0.0013120046081820365,0.998687995391818
Q7s,0.006352418142579834,0.9936475818574202
Q7o,0.00033692722371967657,0.9996630727762803
Q6s,0.011657009854140327,0.9883429901458596
Q6o,0.00343335432676712,0.9965666456732329
Q5s,0.048878616337885185,0.9511213836621148
Q5o,0.00034965034965034965,0.9996503496503496
Q4s,0.0009615384615384616,0.9990384615384615
Q4o,0.03566496589189354,0.9643350341081064
Q3s,0.0016497269170540154,0.998350273082946
Q3o,0.011596152735111514,0.9884038472648885
Q2s,0.013708810989590885,0.9862911890104091
Q2o,0.00035561877667140827,0.9996443812233285
JJ,0.8665140675931032,0.13348593240689677
JTs,0.5877547395336242,0.4122452604663759
JTo,0.24253658006965642,0.7574634199303436
J9s,0.18272630616401195,0.817273693835988
J9o,0.0003541076487252125,0.9996458923512748
J8s,0.02914963382683833,0.9708503661731617
J8o,0.11985645386957652,0.8801435461304234
J7s,0.8577157395098471,0.1422842604901529
J7o,0.5611376657604489,0.43886233423955107
J6s,0.0010822510822510823,0.9989177489177489
J6o,0.19088671524375017,0.8091132847562498
J5s,0.07715632970908588,0.9228436702909142
J5o,0.14283739633056658,0.8571626036694334
J4s,0.25738945243280664,0.7426105475671934
J4o,0.13939222236535226,0.8606077776346477
J3s,0.0009861932938856016,0.9990138067061144
J3o,0.00033944331296673454,0.9996605566870332
J2s,0.00942631144864682,0.9905736885513532
J2o,0.0003453038674033149,0.9996546961325967
TT,0.7397772187272117,0.2602227812727883
T9s,0.0011111111111111111,0.9988888888888889
T9o,0.007102430742063699,0.9928975692579363
T8s,0.517107715079055,0.48289228492094505
T8o,0.0011262045967453903,0.9988737954032546
T7s,0.6992699976502929,0.3007300023497071
T7o,0.47200228470087285,0.5279977152991272
T6s,0.014303599555486627,0.9856964004445133
T6o,0.006690491457907535,0.9933095085420925
T5s,0.10749453495471667,0.8925054650452833
T5o,0.33144879634426827,0.6685512036557317
T4s,0.08539680721223977,0.9146031927877603
T4o,0.00034965034965034965,0.9996503496503496
T3s,0.5965660145823883,0.4034339854176116
T3o,0.8454247686580696,0.1545752313419304
T2s,0.7722776581838509,0.2277223418161492
T2o,0.11372551994824871,0.8862744800517512
99,0.42224032059729233,0.5777596794027077
98s,0.021535205965888756,0.9784647940341112
98o,0.009152431845528653,0.9908475681544714
97s,0.033892354692444435,0.9661076453075556
