,P,B
AA,0.4754920132616356,0.5245079867383644
AKs,0.2843597453037234,0.7156402546962767
AKo,0.1795566002504781,0.8204433997495219
AQs,0.023809523809523808,0.9761904761904762
AQo,0.0316220238095238,0.9683779761904762
AJs,0.12636119325909687,0.8736388067409031
AJo,0.4292648617064623,0.5707351382935377
ATs,0.456125668163383,0.543874331836617
ATo,0.00980392156862745,0.9901960784313726
A9s,0.15915975796766377,0.8408402420323362
A9o,0.014285714285714285,0.9857142857142858
A8s,0.4684836019211132,0.5315163980788868
A8o,0.046708156946989335,0.9532918430530106
A7s,0.209470640142893,0.790529359857107
A7o,0.011111111111111112,0.9888888888888889
A6s,0.06804332098264271,0.9319566790173572
A6o,0.44318982495839426,0.5568101750416057
A5s,0.11650132300509791,0.8834986769949021
A5o,0.7134051851919744,0.28659481480802557
A4s,0.9722222222222222,0.027777777777777776
A4o,0.9208945051282083,0.07910549487179176
A3s,0.5994177874431573,0.4005822125568426
A3o,0.0125,0.9875
A2s,0.08373083506403198,0.916269164935968
A2o,0.26821039010993086,0.7317896098900691
KK,0.34069101958216697,0.6593089804178329
KQs,0.4157680834011087,0.5842319165988913
KQo,0.07304965298916649,0.9269503470108336
KJs,0.06691205165397891,0.933087948346021
KJo,0.547516674840555,0.45248332515944506
KTs,0.20976766339118286,0.7902323366088171
KTo,0.12904040395594057,0.8709595960440595
K9s,0.05555555555555555,0.9444444444444444
K9o,0.013157894736842105,0.9868421052631579
K8s,0.10491071428571429,0.8950892857142857
K8o,0.01,0.99
K7s,0.07142857142857142,0.9285714285714286
K7o,0.03903654485049834,0.9609634551495017
K6s,0.7552557326726833,0.24474426732731658
K6o,0.5543990987671422,0.4456009012328578
K5s,0.2934352397396817,0.7065647602603183
K5o,0.6447579214468926,0.35524207855310747
K4s,0.23543216564870603,0.7645678343512939
K4o,0.02,0.98
K3s,0.03333333333333333,0.9666666666666667
K3o,0.011111111111111112,0.9888888888888889
K2s,0.7424999999999999,0.2575
K2o,0.3145049010701455,0.6854950989298545
QQ,0.15092823396477473,0.8490717660352253
QJs,0.21520146520146521,0.7847985347985348
QJo,0.1673552461608267,0.8326447538391732
QTs,0.37856131740746746,0.6214386825925325
QTo,0.2865153457354735,0.7134846542645266
