,P,B
AA,0.8486664914101312,0.15133350858986874
AKs,0.023809523809523808,0.9761904761904762
AKo,0.06380055859209764,0.9361994414079023
AQs,0.03225806451612903,0.967741935483871
AQo,0.011764705882352941,0.9882352941176471
AJs,0.346836695601671,0.653163304398329
AJo,0.9444971715059894,0.05550282849401057
ATs,0.9386420966964512,0.061357903303548865
ATo,0.6777282174401046,0.32227178255989536
A9s,0.012195121951219513,0.9878048780487805
A9o,0.2906344721460498,0.7093655278539502
A8s,0.20792246897715216,0.7920775310228478
A8o,0.058404776092206706,0.9415952239077934
A7s,0.7036266027222978,0.2963733972777022
A7o,0.1285337462736794,0.8714662537263206
A6s,0.9784417067625563,0.02155829323744369
A6o,0.22903353054777845,0.7709664694522215
A5s,0.3356986149033794,0.6643013850966206
A5o,0.5069328611523687,0.4930671388476314
A4s,0.5744263825875954,0.4255736174124047
A4o,0.004901960784313725,0.9950980392156863
A3s,0.8981840991404745,0.10181590085952552
A3o,0.3838446854972304,0.6161553145027697
A2s,0.39210368677269913,0.6078963132273009
A2o,0.44764952052141727,0.5523504794785828
KK,0.5518435448933454,0.44815645510665447
KQs,0.1476372399623152,0.8523627600376849
KQo,0.6230403988057005,0.3769596011942994
KJs,0.023809523809523808,0.9761904761904762
KJo,0.011904761904761904,0.9880952380952381
KTs,0.33223129959261,0.6677687004073901
KTo,0.11115290620236751,0.8888470937976324
K9s,0.6827991094623382,0.3172008905376618
K9o,0.011904761904761904,0.9880952380952381
K8s,0.4002963352545395,0.5997036647454604
K8o,0.1955859536912841,0.8044140463087159
K7s,0.24199161644594505,0.7580083835540551
K7o,0.2443750760982049,0.755624923901795
K6s,0.08999986546697016,0.9100001345330299
K6o,0.017590436271925573,0.9824095637280744
K5s,0.5005144280898218,0.4994855719101781
K5o,0.7329301187527953,0.2670698812472046
K4s,0.6899354423002029,0.3100645576997971
K4o,0.17327091611178785,0.8267290838882122
K3s,0.367465753411395,0.632534246588605
K3o,0.00625,0.99375
K2s,0.8610375632589693,0.1389624367410307
K2o,0.3582195637754066,0.6417804362245935
QQ,0.02156685682149383,0.9784331431785063
QJs,0.3775722203097663,0.6224277796902338
QJo,0.14331506846192638,0.8566849315380737
QTs,0.6043351786457477,0.3956648213542523
QTo,0.303930306878699,0.6960696931213011
Q9s,0.03333333333333333,0.9666666666666667
Q9o,0.7310373370023866,0.26896266299761334
Q8s,0.0625,0.9375
Q8o,0.5310300121974016,0.4689699878025983
Q7s,0.9092592592592593,0.09074074074074075
Q7o,0.005,0.995
Q6s,0.452294122506822,0.5477058774931781
Q6o,0.020567692922296193,0.9794323070777038
Q5s,0.11962293633843077,0.8803770636615692
Q5o,0.0056179775280898875,0.9943820224719101
Q4s,0.8591336494063375,0.14086635059366248
Q4o,0.00625,0.99375
Q3s,0.022727272727272728,0.9772727272727273
Q3o,0.75000185178085,0.24999814821915006
Q2s,0.2087704870697169,0.791229512930283
Q2o,0.314295019787099,0.6857049802129009
JJ,0.3730816690270387,0.6269183309729612
JTs,0.09574259925220216,0.9042574007477978
JTo,0.11333835830207999,0.8866616416979199
J9s,0.041897506925207745,0.9581024930747922
J9o,0.491608961182437,0.5083910388175631
J8s,0.6226659550571431,0.37733404494285694
J8o,0.5858344918462196,0.41416550815378034
J7s,0.8940425353918809,0.10595746460811911
J7o,0.8116046939018058,0.18839530609819422
J6s,0.8912515173799532,0.10874848262004676
J6o,0.6677036870047105,0.3322963129952895
J5s,0.9067527445400875,0.09324725545991246
J5o,0.05908322620063514,0.9409167737993649
J4s,0.7852943284731346,0.21470567152686532
J4o,0.26787667148583527,0.7321233285141647
J3s,0.05746075000973172,0.9425392499902684
J3o,0.5589173332970854,0.4410826667029146
J2s,0.507249210662123,0.4927507893378769
J2o,0.5451247868459298,0.4548752131540701
TT,0.9082640362751722,0.09173596372482791
T9s,0.1864592176146132,0.8135407823853867
T9o,0.6293511548234596,0.37064884517654045
T8s,0.3727015318183421,0.6272984681816579
T8o,0.8704952878400237,0.12950471215997622
T7s,0.92729146747851,0.07270853252149001
T7o,0.31136181248024547,0.6886381875197545
T6s,0.5995305011885861,0.4004694988114139
T6o,0.005952380952380952,0.9940476190476191
T5s,0.8464421066809973,0.15355789331900266
T5o,0.9526302461532286,0.047369753846771445
T4s,0.015625,0.984375
T4o,0.868870020394083,0.1311299796059171
T3s,0.19164776084165025,0.8083522391583498
T3o,0.8457660131488179,0.154233986851182
T2s,0.49607962019746416,0.5039203798025359
T2o,0.9165226092059109,0.08347739079408906
99,0.8875354188093287,0.11246458119067133
98s,0.8243467169515071,0.17565328304849295
98o,0.49676302297596714,0.5032369770240329
97s,0.5967434774966383,0.40325652250336175
97o,0.005747126436781609,0.9942528735632183
96s,0.9471165567683882,0.05288344323161171
96o,0.029700413223140498,0.9702995867768596
95s,0.017857142857142856,0.9821428571428571
95o,0.03199393701289049,0.9680060629871095
94s,0.36570299313039323,0.6342970068696069
94o,0.04107841032756245,0.9589215896724376
93s,0.6322808529141172,0.3677191470858828
93o,0.4615572069535753,0.5384427930464247
92s,0.16663317715726544,0.8333668228427346
92o,0.9926470588235294,0.007352941176470588
88,0.1134929455246135,0.8865070544753866
87s,0.49413267824424223,0.5058673217557577
87o,0.16705125088298145,0.8329487491170184
86s,0.02,0.98
86o,0.4336572366340011,0.5663427633659989
85s,0.925848630487049,0.074151369512951
85o,0.2091729799483795,0.7908270200516205
84s,0.7460927980347548,0.25390720196524524
84o,0.005319148936170213,0.9946808510638298
83s,0.11448887848096165,0.8855111215190383
83o,0.9941860465116279,0.005813953488372093
82s,0.9848484848484849,0.015151515151515152
82o,0.9671416594632312,0.03285834053676876
77,0.076335259401302,0.9236647405986981
76s,0.025162337662337664,0.9748376623376623
76o,0.7531244676170012,0.24687553238299872
75s,0.29653971890152525,0.7034602810984748
75o,0.21088638663292134,0.7891136133670786
74s,0.01282051282051282,0.9871794871794872
74o,0.8997039001327841,0.10029609986721583
73s,0.40842934722528046,0.5915706527747195
73o,0.10452865141274116,0.8954713485872589
72s,0.8719766624246967,0.12802333757530315
72o,0.7879925920514463,0.21200740794855355
66,0.24523613233597116,0.7547638676640288
65s,0.051316491990729435,0.9486835080092706
65o,0.6773083330640048,0.3226916669359952
64s,0.017282982173002174,0.9827170178269978
64o,0.6022748035711651,0.397725196428835
63s,0.5539139051027686,0.44608609489723144
63o,0.4393946459423078,0.5606053540576922
62s,0.4064245247927299,0.5935754752072702
62o,0.7963286265453414,0.20367137345465852
55,0.802721803820102,0.19727819617989795
54s,0.16143802407596528,0.8385619759240347
54o,0.9946808510638298,0.005319148936170213
53s,0.5522101642630339,0.44778983573696607
53o,0.9938271604938271,0.006172839506172839
52s,0.6254530428755702,0.37454695712442976
52o,0.9945054945054945,0.005494505494505495
44,0.2941076631094845,0.7058923368905156
43s,0.7291399218793946,0.2708600781206054
43o,0.8580231541971575,0.14197684580284267
42s,0.1817704999054518,0.8182295000945482
42o,0.9021262177567545,0.09787378224324544
33,0.060125111172750295,0.9398748888272497
32s,0.8852547672922888,0.11474523270771113
32o,0.9906279287722587,0.009372071227741346
22,0.012195121951219513,0.9878048780487805
AAP,0.3509741374983523,0.6490258625016476
AKsP,0.29917688723667474,0.7008231127633252
AKoP,0.11442379677431419,0.8855762032256858
AQsP,0.17203179541935618,0.8279682045806438
AQoP,0.012345679012345678,0.9876543209876543
AJsP,0.10376783992149775,0.8962321600785023
AJoP,0.8774377693411136,0.12256223065888647
ATsP,0.5825734891004984,0.4174265108995016
AToP,0.5214281856827259,0.4785718143172741
