,P,B
AA,0.9796635630439647,0.020336436956035264
AKs,0.8894155747980155,0.1105844252019845
AKo,0.0048454482556556785,0.9951545517443442
AQs,0.5058849059337741,0.49411509406622584
AQo,0.42718120081323563,0.5728187991867644
AJs,0.6542617415334726,0.3457382584665274
AJo,0.8353973838781358,0.16460261612186422
ATs,0.7226126697312789,0.27738733026872114
ATo,0.16367733402176435,0.8363226659782357
A9s,0.7866709231413263,0.21332907685867372
A9o,0.0015992629238265191,0.9984007370761735
A8s,0.4361750660085101,0.5638249339914899
A8o,0.008721012075171166,0.9912789879248288
A7s,0.8266961465543043,0.17330385344569563
A7o,0.2380743630266796,0.7619256369733204
A6s,0.0006921518987341773,0.9993078481012658
A6o,0.1573748683236875,0.8426251316763125
A5s,0.008478313055492926,0.9915216869445072
A5o,0.0010233560349005952,0.9989766439650994
A4s,0.08505031307664508,0.9149496869233549
A4o,0.7324118654458845,0.26758813455411545
A3s,0.6751958880643676,0.32480411193563247
A3o,0.9978775946267777,0.0021224053732222877
A2s,0.01222670303184139,0.9877732969681586
A2o,0.4612372515819939,0.5387627484180061
KK,0.9376335530817077,0.06236644691829232
KQs,0.9783081512382986,0.021691848761701427
KQo,0.07288876810166985,0.9271112318983302
KJs,0.8677207036005348,0.13227929639946528
KJo,0.8405658073198661,0.15943419268013384
KTs,0.5925784994158964,0.40742150058410365
KTo,0.34557215780401124,0.6544278421959887
K9s,0.0018640154228654862,0.9981359845771345
K9o,0.07176475771152958,0.9282352422884703
K8s,0.8116804871063145,0.18831951289368556
K8o,0.007096260480891777,0.9929037395191083
K7s,0.29172552646181255,0.7082744735381875
K7o,0.0033768695390717857,0.9966231304609282
K6s,0.004976538263271486,0.9950234617367285
K6o,0.21646041766193433,0.7835395823380656
K5s,0.0002568685140296408,0.9997431314859704
K5o,0.00202590375224444,0.9979740962477556
K4s,0.017082036079605515,0.9829179639203945
K4o,0.00020733683477882386,0.9997926631652212
K3s,0.0026580525267605177,0.9973419474732395
K3o,0.0003099832893599399,0.99969001671064
K2s,0.27680177653749316,0.7231982234625068
K2o,0.00988064220820222,0.9901193577917978
QQ,0.9510047805961281,0.04899521940387185
QJs,0.8933087070791369,0.10669129292086318
QJo,0.11790971141601134,0.8820902885839887
QTs,0.9561212119561135,0.04387878804388652
QTo,0.22373438236689352,0.7762656176331065
Q9s,0.6832927268585491,0.3167072731414508
Q9o,0.14198333841784672,0.8580166615821533
Q8s,0.7808178617002998,0.2191821382997002
Q8o,0.0035908177161090337,0.996409182283891
Q7s,0.8516753836940828,0.14832461630591715
Q7o,0.11565163170784233,0.8843483682921577
Q6s,0.05729502481735859,0.9427049751826414
Q6o,0.0055681997916941384,0.9944318002083058
Q5s,0.1520450425089271,0.8479549574910729
Q5o,0.0010217391097794455,0.9989782608902205
Q4s,0.0007363384978080925,0.9992636615021919
Q4o,0.003597428651702998,0.996402571348297
Q3s,0.0001295001295001295,0.9998704998704999
Q3o,0.7936036787077443,0.2063963212922557
