,P,B
AA,0.012166236788877814,0.9878337632111223
AKs,0.03620178503113552,0.9637982149688645
AKo,0.0013774104683195593,0.9986225895316805
AQs,0.02214449572542706,0.9778555042745729
AQo,0.3182839026587507,0.6817160973412494
AJs,0.5798872750268609,0.42011272497313906
AJo,0.05234579726459002,0.9476542027354099
ATs,0.0047169811320754715,0.9952830188679245
ATo,0.060156533546294744,0.9398434664537053
A9s,0.004672897196261682,0.9953271028037384
A9o,0.02689368753339279,0.9731063124666072
A8s,0.004,0.996
A8o,0.413397873356186,0.586602126643814
A7s,0.19017436673440166,0.8098256332655983
A7o,0.1353229538906617,0.8646770461093383
A6s,0.5451280205035979,0.4548719794964022
A6o,0.0304303239054378,0.9695696760945622
A5s,0.02619871478002966,0.9738012852199703
A5o,0.020747969270207306,0.9792520307297927
A4s,0.5162129423999015,0.4837870576000987
A4o,0.7631676324633896,0.2368323675366104
A3s,0.0047169811320754715,0.9952830188679245
A3o,0.005778161768445128,0.9942218382315549
A2s,0.0716368204440666,0.9283631795559335
A2o,0.003139602109973353,0.9968603978900266
KK,0.003289473684210526,0.9967105263157895
KQs,0.005496793460505563,0.9945032065394944
KQo,0.0013089005235602095,0.9986910994764397
KJs,0.02923718143048752,0.9707628185695125
KJo,0.00959582814149923,0.9904041718585007
KTs,0.0939536257357643,0.9060463742642356
KTo,0.01131530967238477,0.9886846903276152
K9s,0.008304361009855026,0.991695638990145
K9o,0.02146529241554104,0.9785347075844589
K8s,0.14823467462249867,0.8517653253775014
K8o,0.003464901183548396,0.9965350988164516
K7s,0.8306270503728119,0.16937294962718802
K7o,0.03386325520157681,0.9661367447984232
K6s,0.01786025972256367,0.9821397402774363
K6o,0.0260634374059086,0.9739365625940914
K5s,0.0346138550193919,0.965386144980608
K5o,0.015176642357574535,0.9848233576424255
K4s,0.008064516129032258,0.9919354838709677
K4o,0.0014577259475218659,0.9985422740524781
K3s,0.01125580456289118,0.9887441954371088
K3o,0.048257725994382376,0.9517422740056176
K2s,0.0283426754422614,0.9716573245577386
K2o,0.03499034071091992,0.9650096592890801
QQ,0.2313165164531132,0.7686834835468868
QJs,0.048208944063002405,0.9517910559369975
QJo,0.0014326647564469914,0.998567335243553
QTs,0.09387441535501749,0.9061255846449825
QTo,0.3393762207095136,0.6606237792904864
Q9s,0.1825314737965817,0.8174685262034184
Q9o,0.004986702127659575,0.9950132978723404
Q8s,0.5770053120719225,0.4229946879280775
Q8o,0.41396099285938825,0.5860390071406117
Q7s,0.5393666732787094,0.46063332672129076
