,P,B
AA,0.9917582202780689,0.008241779721930976
AKs,0.0010438413361169101,0.9989561586638831
AKo,0.5075801819245065,0.49241981807549345
AQs,0.052746201323312994,0.947253798676687
AQo,0.02255517036975189,0.9774448296302481
AJs,0.8395704808856246,0.16042951911437534
AJo,0.399819444104728,0.6001805558952721
ATs,0.03933112262600337,0.9606688773739966
ATo,0.001029512697323267,0.9989704873026767
A9s,0.28256397900526503,0.717436020994735
A9o,0.24639267732301165,0.7536073226769884
A8s,0.2761456014994412,0.7238543985005588
A8o,0.04018368217589672,0.9598163178241034
A7s,0.6323905783177162,0.36760942168228383
A7o,0.09703531954163956,0.9029646804583605
A6s,0.19410328494784923,0.8058967150521508
A6o,0.29614212511557025,0.7038578748844297
A5s,0.023666574210814088,0.9763334257891859
A5o,0.022416150367826074,0.9775838496321739
A4s,0.522272683364057,0.4777273166359431
A4o,0.011484498912904264,0.9885155010870957
A3s,0.7176777697273861,0.28232223027261405
A3o,0.4105717822949053,0.5894282177050946
A2s,0.5064389783962034,0.4935610216037965
A2o,0.023668630371281748,0.9763313696287182
KK,0.6959567105391445,0.30404328946085546
KQs,0.012360761393917768,0.9876392386060822
KQo,0.009296763085332197,0.9907032369146679
KJs,0.29092723612686333,0.7090727638731367
KJo,0.0011168384879725085,0.9988831615120275
KTs,0.28416392593724465,0.7158360740627553
KTo,0.37750746789962425,0.6224925321003757
K9s,0.011976359346970587,0.9880236406530294
K9o,0.1822436743486073,0.8177563256513927
K8s,0.5137729530734036,0.48622704692659635
K8o,0.003081603994382899,0.996918396005617
K7s,0.3731606895759727,0.6268393104240273
K7o,0.1513485515225388,0.8486514484774612
K6s,0.5637570366375602,0.43624296336243984
K6o,0.7078735232779919,0.2921264767220081
K5s,0.041130347711307906,0.9588696522886921
K5o,0.008975913487923808,0.9910240865120762
K4s,0.7776517493209386,0.22234825067906136
K4o,0.0017211926700486592,0.9982788073299513
K3s,0.08038771458129046,0.9196122854187095
K3o,0.0037620648861516784,0.9962379351138483
K2s,0.04658067728530889,0.9534193227146911
K2o,0.003730836131800256,0.9962691638681997
QQ,0.5008056238700257,0.49919437612997436
QJs,0.7118329013870955,0.2881670986129045
QJo,0.16941442420582598,0.8305855757941739
QTs,0.506867642427357,0.493132357572643
QTo,0.08321481091795516,0.9167851890820448
Q9s,0.016211715639621194,0.9837882843603788
Q9o,0.1069727544940242,0.8930272455059759
Q8s,0.000998003992015968,0.999001996007984
Q8o,0.03815591589812478,0.9618440841018752
Q7s,0.1711945053418859,0.828805494658114
Q7o,0.009581771823467781,0.9904182281765321
Q6s,0.08995740249263932,0.9100425975073607
Q6o,0.045002857881951894,0.9549971421180481
Q5s,0.664973635133992,0.33502636486600795
Q5o,0.008083076492101465,0.9919169235078986
Q4s,0.002039709159841888,0.997960290840158
Q4o,0.18085443536957252,0.8191455646304275
Q3s,0.523538390756822,0.476461609243178
Q3o,0.27778342727219424,0.7222165727278057
Q2s,0.1654532096091193,0.8345467903908808
Q2o,0.11859263080824854,0.8814073691917514
JJ,0.857268749441216,0.14273125055878397
JTs,0.23303009505721436,0.7669699049427857
JTo,0.9924505635171986,0.0075494364828014035
J9s,0.07190436374917426,0.9280956362508258
J9o,0.5605706313885773,0.43942936861142273
J8s,0.0009881422924901185,0.9990118577075099
J8o,0.21237844092304872,0.7876215590769512
J7s,0.0010416666666666667,0.9989583333333333
J7o,0.965479513161345,0.034520486838655
J6s,0.5480335689222829,0.45196643107771695
J6o,0.9597839879520591,0.04021601204794079
J5s,0.1371741232535199,0.8628258767464801
J5o,0.9215937859645011,0.07840621403549887
J4s,0.059844560491609064,0.940155439508391
J4o,0.8203900075353162,0.17960999246468373
J3s,0.4433993904745196,0.5566006095254804
J3o,0.8552790076418678,0.14472099235813213
J2s,0.2256036333880505,0.7743963666119495
J2o,0.7171065246928596,0.28289347530714026
TT,0.88903515987208,0.11096484012792
T9s,0.9710172650835573,0.028982734916442723
T9o,0.1936222691498821,0.806377730850118
T8s,0.47305385124193444,0.5269461487580656
T8o,0.17342533270967966,0.8265746672903204
T7s,0.10418109044290101,0.895818909557099
T7o,0.43045655330234156,0.5695434466976586
T6s,0.2508854920164675,0.7491145079835326
T6o,0.639050348501116,0.360949651498884
T5s,0.9281748369961185,0.07182516300388155
T5o,0.6760329163219067,0.3239670836780934
T4s,0.24103047428070595,0.7589695257192941
T4o,0.9629616566718222,0.037038343328177833
T3s,0.9740353141117198,0.025964685888280076
T3o,0.9978981982374154,0.0021018017625845497
T2s,0.7383992948660802,0.26160070513391964
T2o,0.9954238530134843,0.004576146986515631
99,0.734203916789283,0.26579608321071707
98s,0.40893766523869657,0.5910623347613034
98o,0.006313192744946123,0.9936868072550539
97s,0.6780171862686565,0.3219828137313436
97o,0.019141914133336095,0.9808580858666639
96s,0.47765319166377807,0.5223468083362219
96o,0.22540429014672836,0.7745957098532716
95s,0.562153841396742,0.43784615860325815
