,P,B
QD0FL0ST4TR0PR0,7.396449704142012e-05,0.9999260355029586
QD0FL0ST0TR1PR1,0.0012173417458375547,0.9987826582541625
QD0FL0ST0TR0PR0,0.6791308275257366,0.32086917247426333
QD0FL5ST4TR0PR0,0.015625,0.984375
QD0FL0ST5TR0PR0,0.0006385696040868455,0.9993614303959132
QD0FL5ST5TR0PR0,0.25,0.75
QD0FL0ST0TR0PR1,2.0380159538332535e-05,0.9999796198404617
QD1FL0ST0TR0PR0,0.0012594458438287153,0.9987405541561712
QD0FL0ST0TR1PR0,0.00015063397254532116,0.9998493660274548
QD0FL0ST0TR0PR2,3.510720798138794e-05,0.9999648927920185
QD0FL5ST0TR0PR0,0.000126806999746386,0.9998731930002536
QD0FL4ST0TR0PR1,5.930353923522156e-05,0.9999406964607648
QD0FL4ST5TR0PR0,0.015151515151515152,0.9848484848484849
QD0FL4ST0TR0PR0,4.707204564487121e-05,0.9999529279543551
QD0FL4ST4TR0PR0,0.0016501650165016502,0.9983498349834984
QD0FL0ST4TR0PR0P,7.474958887726118e-05,0.9999252504111228
QD0FL0ST0TR1PR1P,0.00030248033877797946,0.999697519661222
QD0FL0ST0TR0PR0P,0.7301775328612643,0.26982246713873564
QD0FL5ST4TR0PR0P,0.029411764705882353,0.9705882352941176
QD0FL0ST5TR0PR0P,0.00065359477124183,0.9993464052287582
QD0FL5ST5TR0PR0P,0.25,0.75
QD0FL0ST0TR0PR1P,6.059599799790823e-07,0.99999939404002
QD1FL0ST0TR0PR0P,0.013404825737265416,0.9865951742627346
QD0FL0ST0TR1PR0P,0.00011842728564661298,0.9998815727143534
QD0FL0ST0TR0PR2P,0.0003004347816554752,0.9996995652183446
QD0FL5ST0TR0PR0P,0.0005065856129685917,0.9994934143870314
QD0FL4ST0TR0PR1P,0.0005542185303073429,0.9994457814696925
QD0FL4ST5TR0PR0P,0.012195121951219513,0.9878048780487805
QD0FL4ST0TR0PR0P,5.280834794364293e-05,0.9999471916520564
QD0FL4ST4TR0PR0P,0.0015105740181268882,0.9984894259818731
QD0FL0ST4TR0PR0B,7.474958887726118e-05,0.9999252504111228
QD0FL0ST0TR1PR1B,0.00030248033877797946,0.999697519661222
QD0FL0ST0TR0PR0B,0.0005565224237930823,0.9994434775762069
QD0FL5ST4TR0PR0B,0.014705882352941176,0.9852941176470589
QD0FL0ST5TR0PR0B,0.00130718954248366,0.9986928104575163
QD0FL5ST5TR0PR0B,0.25,0.75
QD0FL0ST0TR0PR1B,3.472616808341664e-06,0.9999965273831917
QD1FL0ST0TR0PR0B,0.0013404825737265416,0.9986595174262735
QD0FL0ST0TR1PR0B,1.9737880941102165e-05,0.9999802621190589
QD0FL0ST0TR0PR2B,5.25684967512669e-06,0.9999947431503249
QD0FL5ST0TR0PR0B,0.00012664640324214793,0.9998733535967579
QD0FL4ST0TR0PR1B,2.3721415694088623e-05,0.9999762785843059
QD0FL4ST5TR0PR0B,0.024390243902439025,0.975609756097561
QD0FL4ST0TR0PR0B,1.0561669588728586e-05,0.9999894383304113
QD0FL4ST4TR0PR0B,0.0030211480362537764,0.9969788519637462
QD0FL0ST4TR0PR0PB,0.5,0.5
QD0FL0ST0TR1PR1PB,0.6310475954789729,0.368952404521027
QD0FL0ST0TR0PR0PB,3.7794840066138713e-07,0.9999996220515993
QD0FL5ST4TR0PR0PB,0.5,0.5
QD0FL0ST5TR0PR0PB,0.5,0.5
QD0FL5ST5TR0PR0PB,0.5,0.5
QD0FL0ST0TR0PR1PB,0.014904423436426367,0.9850955765635736
QD1FL0ST0TR0PR0PB,0.5,0.5
QD0FL0ST0TR1PR0PB,0.06521739130434782,0.9347826086956522
QD0FL0ST0TR0PR2PB,0.07462686567164178,0.9253731343283582
QD0FL5ST0TR0PR0PB,0.5,0.5
QD0FL4ST0TR0PR1PB,0.2,0.8
QD0FL4ST5TR0PR0PB,0.5,0.5
QD0FL4ST0TR0PR0PB,0.7429168855837173,0.25708311441628273
QD0FL4ST4TR0PR0PB,0.5,0.5
