,P,B
QD0FL0ST4TR0PR0,0.0002963841138114997,0.9997036158861885
QD0FL0ST0TR1PR1,0.0011655011655011655,0.9988344988344988
QD0FL0ST0TR0PR0,0.08060323024239101,0.919396769757609
QD0FL5ST4TR0PR0,0.08333333333333333,0.9166666666666666
QD0FL0ST5TR0PR0,0.0026595744680851063,0.9973404255319149
QD0FL5ST5TR0PR0,0.5,0.5
QD0FL0ST0TR0PR1,2.423267242758066e-06,0.9999975767327572
QD1FL0ST0TR0PR0,0.005050505050505051,0.9949494949494949
QD0FL0ST0TR1PR0,0.00012942910496996395,0.99987057089503
QD0FL0ST0TR0PR2,0.0003397355618701737,0.9996602644381298
QD0FL5ST0TR0PR0,0.0005192107995846313,0.9994807892004154
QD0FL4ST0TR0PR1,9.187798603454613e-05,0.9999081220139655
QD0FL4ST5TR0PR0,0.03333333333333333,0.9666666666666667
QD0FL4ST0TR0PR0,0.0009179598904439357,0.999082040109556
QD0FL4ST4TR0PR0,0.005952380952380952,0.9940476190476191
QD0FL0ST4TR0PR0P,0.003450838969015646,0.9965491610309843
QD0FL0ST0TR1PR1P,0.4436380729407622,0.5563619270592378
QD0FL0ST0TR0PR0P,0.013779490977482952,0.986220509022517
QD0FL5ST4TR0PR0P,0.4,0.6
QD0FL0ST5TR0PR0P,0.0027472527472527475,0.9972527472527473
QD0FL5ST5TR0PR0P,0.5,0.5
QD0FL0ST0TR0PR1P,0.00015064369322711918,0.9998493563067729
QD1FL0ST0TR0PR0P,0.015789473684210527,0.9842105263157894
QD0FL0ST0TR1PR0P,0.0021649436115989476,0.9978350563884011
QD0FL0ST0TR0PR2P,0.000991256441190242,0.9990087435588098
QD0FL5ST0TR0PR0P,0.0038340832540836784,0.9961659167459164
QD0FL4ST0TR0PR1P,0.0032412790982065836,0.9967587209017934
QD0FL4ST5TR0PR0P,0.09090909090909091,0.9090909090909091
QD0FL4ST0TR0PR0P,0.0025482069180149244,0.9974517930819851
QD0FL4ST4TR0PR0P,0.013888888888888888,0.9861111111111112
QD0FL0ST4TR0PR0B,0.0003013863773357444,0.9996986136226642
QD0FL0ST0TR1PR1B,0.0041876046901172526,0.9958123953098827
QD0FL0ST0TR0PR0B,0.0004531251595123121,0.9995468748404877
QD0FL5ST4TR0PR0B,0.1,0.9
QD0FL0ST5TR0PR0B,0.008241758241758242,0.9917582417582418
QD0FL5ST5TR0PR0B,0.5,0.5
QD0FL0ST0TR0PR1B,1.1497896388365709e-05,0.9999885021036116
QD1FL0ST0TR0PR0B,0.005263157894736842,0.9947368421052631
QD0FL0ST0TR1PR0B,0.0006181434793701147,0.9993818565206299
QD0FL0ST0TR0PR2B,2.1326508850501173e-05,0.9999786734911496
QD0FL5ST0TR0PR0B,0.0018941342721293761,0.9981058657278706
QD0FL4ST0TR0PR1B,0.0007508916838746011,0.9992491083161253
QD0FL4ST5TR0PR0B,0.045454545454545456,0.9545454545454546
QD0FL4ST0TR0PR0B,6.367263774513965e-05,0.9999363273622549
QD0FL4ST4TR0PR0B,0.006944444444444444,0.9930555555555556
QD0FL0ST4TR0PR0PB,0.5,0.5
QD0FL0ST0TR1PR1PB,0.5,0.5
QD0FL0ST0TR0PR0PB,1.275155886090829e-05,0.9999872484411391
QD0FL5ST4TR0PR0PB,0.5,0.5
QD0FL0ST5TR0PR0PB,0.5,0.5
QD0FL5ST5TR0PR0PB,0.5,0.5
QD0FL0ST0TR0PR1PB,0.5,0.5
QD1FL0ST0TR0PR0PB,0.5,0.5
QD0FL0ST0TR1PR0PB,0.30994213197707066,0.6900578680229293
QD0FL0ST0TR0PR2PB,0.03116625490441871,0.9688337450955813
QD0FL5ST0TR0PR0PB,0.5,0.5
QD0FL4ST0TR0PR1PB,0.5,0.5
QD0FL4ST5TR0PR0PB,0.5,0.5
QD0FL4ST0TR0PR0PB,0.1257213887820543,0.8742786112179457
QD0FL4ST4TR0PR0PB,0.5,0.5
